order_id,product_id,quantity,price_at_order
27968,4625,3,4765.00
27968,2544,1,11275.00
27968,463,2,30810.00
27968,3382,3,71545.00
27969,1168,1,6860.00
27969,4087,2,24095.00
27970,2711,2,9180.00
27970,630,3,7740.00
27970,3549,1,2400.00
27971,4254,3,47450.00
27971,2173,1,14010.00
27971,92,2,14545.00
27971,3011,3,10280.00
27972,797,1,12095.00
27972,3716,2,57830.00
27973,2340,2,3915.00
27973,259,3,15900.00
27973,3178,1,19635.00
27974,3883,3,32460.00
27974,1802,1,70995.00
27974,4721,2,26730.00
27974,2640,3,1990.00
27975,426,1,7080.00
27975,3345,2,5315.00
27976,1969,2,1850.00
27976,4888,3,6585.00
27976,2807,1,24645.00
27977,3512,3,13170.00
27977,1431,1,9730.00
27977,4350,2,7465.00
27977,2269,3,2950.00
27978,55,1,1715.00
27978,2974,2,48000.00
27979,1598,2,19085.00
27979,4517,3,11820.00
27979,2436,1,55355.00
27980,3141,3,26180.00
27980,1060,1,4465.00
27980,3979,2,15625.00
27980,1898,3,20185.00
27981,4684,1,10450.00
27981,2603,2,33010.00
27982,1227,2,24095.00
27982,4146,3,9830.00
27982,2065,1,5865.00
27983,2770,3,6915.00
27983,689,1,2400.00
27983,3608,2,7135.00
27983,1527,3,22170.00
27984,4313,1,13185.00
27984,2232,2,13720.00
27985,856,2,57830.00
27985,3775,3,1440.00
27985,1694,1,48550.00
27986,2399,3,18100.00
27986,318,1,19635.00
27986,3237,2,12370.00
27986,1156,3,55905.00
27987,3942,1,70170.00
27987,1861,2,26730.00
27988,485,2,5315.00
27988,3404,3,11000.00
27988,1323,1,30535.00
27989,2028,3,6585.00
27989,4947,1,23820.00
27989,2866,2,7355.00
27989,785,3,6415.00
27990,3571,1,8905.00
27990,1490,2,7465.00
27991,114,2,48000.00
27991,3033,3,13735.00
27991,952,1,14270.00
27992,1657,3,11820.00
27992,4576,1,57555.00
27992,2495,2,1990.00
27992,414,3,49100.00
27993,3200,1,3640.00
27993,1119,2,15625.00
27994,4743,2,32185.00
27994,2662,3,70720.00
27994,581,1,27280.00
27995,1286,3,9830.00
27995,4205,1,5040.00
27995,2124,2,11550.00
27995,43,3,31085.00
27996,2829,1,4600.00
27996,748,2,7135.00
27997,4372,2,15920.00
27997,2291,3,9455.00
27997,210,1,4990.00
27998,915,3,1440.00
27998,3834,1,47725.00
27998,1753,2,11260.00
27998,4672,3,13995.00
27999,2458,1,18810.00
27999,377,2,12370.00
28000,4001,2,25905.00
28000,1920,3,4190.00
28000,4839,1,15350.00
28001,544,3,11000.00
28001,3463,1,32735.00
28001,1382,2,71270.00
28001,4301,3,27005.00
28002,2087,1,23820.00
28002,6,2,7355.00
28003,3630,2,6640.00
28003,1549,3,2125.00
28003,4468,1,6860.00
28004,173,3,13735.00
28004,3092,1,13445.00
28004,1011,2,10005.00
28004,3930,3,7740.00
28005,1716,1,57555.00
28005,4635,2,1165.00
28006,3259,2,17825.00
28006,1178,3,19360.00
28006,4097,1,12095.00
28007,4802,3,72920.00
28007,2721,1,26455.00
28007,640,2,4740.00
28007,3559,3,15900.00
28008,1345,1,5040.00
28008,4264,2,10725.00
28009,2888,2,6310.00
28009,807,3,24370.00
28009,3726,1,7080.00
28010,4431,3,8630.00
28010,2350,1,7190.00
28010,269,2,2675.00
28010,3188,3,7410.00
28011,974,1,47725.00
28011,3893,2,13460.00
28012,2517,2,11545.00
28012,436,3,55080.00
28012,3355,1,1715.00
28013,4060,3,3365.00
28013,1979,1,15350.00
28013,4898,2,19085.00
28013,2817,3,12645.00
28014,603,1,32735.00
28014,3522,2,70445.00
28015,2146,2,9555.00
28015,65,3,5590.00
28015,2984,1,11275.00
28016,3689,3,4325.00
28016,1608,1,6860.00
28016,4527,2,24095.00
28016,2446,3,7630.00
28017,232,1,13445.00
28017,3151,2,9180.00
28018,1775,2,1165.00
28018,4694,3,47450.00
28018,2613,1,14010.00
28019,3318,3,18535.00
28019,1237,1,12095.00
28019,4156,2,57830.00
28019,2075,3,2265.00
28020,4861,1,25630.00
28020,2780,2,3915.00
28021,1404,2,10725.00
28021,4323,3,32460.00
28021,2242,1,70995.00
28022,2947,3,23545.00
28022,866,1,7080.00
28022,3785,2,5315.00
28022,1704,3,11825.00
28023,4490,1,6365.00
28023,2409,2,1850.00
28024,1033,2,13460.00
28024,3952,3,13170.00
28024,1871,1,9730.00
28025,2576,3,57280.00
28025,495,1,1715.00
28025,3414,2,48000.00
28025,1333,3,11535.00
28026,4119,1,17550.00
28026,2038,2,19085.00
28027,662,2,70445.00
28027,3581,3,26180.00
28027,1500,1,4465.00
28028,2205,3,4765.00
28028,124,1,11275.00
28028,3043,2,33010.00
28028,962,3,71545.00
28029,3748,1,6035.00
28029,1667,2,24095.00
28030,291,2,9180.00
28030,3210,3,6915.00
28030,1129,1,2400.00
28031,1834,3,47450.00
28031,4753,1,13185.00
28031,2672,2,13720.00
28031,591,3,10280.00
28032,3377,1,11270.00
28032,1296,2,57830.00
28033,4920,2,3090.00
28033,2839,3,18100.00
28033,758,1,19635.00
28034,1463,3,32460.00
28034,4382,1,70170.00
28034,2301,2,26730.00
28034,220,3,1990.00
28035,3006,1,9280.00
28035,925,2,5315.00
28036,4549,2,4050.00
28036,2468,3,6585.00
28036,387,1,24645.00
28037,1092,3,13170.00
28037,4011,1,8905.00
28037,1930,2,7465.00
28037,4849,3,2125.00
28038,2635,1,890.00
28038,554,2,48000.00
28039,4178,2,18260.00
28039,2097,3,11820.00
28039,16,1,55355.00
28040,721,3,26180.00
28040,3640,1,3640.00
28040,1559,2,15625.00
28040,4478,3,19360.00
28041,2264,1,10450.00
28041,183,2,33010.00
28042,3807,2,23270.00
28042,1726,3,9830.00
28042,4645,1,5040.00
28043,350,3,6915.00
28043,3269,1,4600.00
28043,1188,2,7135.00
28043,4107,3,24370.00
28044,1893,1,13185.00
28044,4812,2,15920.00
28045,3436,2,57005.00
28045,1355,3,1440.00
28045,4274,1,47725.00
28046,4979,3,17275.00
28046,2898,1,18810.00
28046,817,2,12370.00
28046,3736,3,55080.00
28047,1522,1,70170.00
28047,4441,2,25905.00
28048,3065,2,4490.00
28048,984,3,11000.00
28048,3903,1,32735.00
28049,4608,3,5760.00
28049,2527,1,23820.00
28049,446,2,7355.00
28049,3365,3,5590.00
28050,1151,1,8905.00
28050,4070,2,6640.00
28051,2694,2,47175.00
28051,613,3,13735.00
28051,3532,1,13445.00
28052,4237,3,10995.00
28052,2156,1,57555.00
28052,75,2,1990.00
28052,2994,3,48275.00
28053,780,1,3640.00
28053,3699,2,17825.00
28054,2323,2,32185.00
28054,242,3,70720.00
28054,3161,1,26455.00
28055,3866,3,9005.00
28055,1785,1,5040.00
28055,4704,2,10725.00
28055,2623,3,30260.00
28056,409,1,4600.00
28056,3328,2,6310.00
28057,1952,2,15920.00
28057,4871,3,8630.00
28057,2790,1,7190.00
28058,3495,3,3640.00
28058,1414,1,47725.00
28058,4333,2,13460.00
28058,2252,3,13995.00
28059,38,1,18810.00
28059,2957,2,11545.00
28060,1581,2,25905.00
28060,4500,3,3365.00
28060,2419,1,15350.00
28061,3124,3,10175.00
28061,1043,1,32735.00
28061,3962,2,70445.00
28061,1881,3,27005.00
28062,4667,1,22995.00
28062,2586,2,9555.00
28063,1210,2,6640.00
28063,4129,3,4325.00
28063,2048,1,6860.00
28064,2753,3,12910.00
28064,672,1,13445.00
28064,3591,2,9180.00
28064,1510,3,7740.00
28065,4296,1,56730.00
28065,2215,2,1165.00
28066,839,2,17825.00
28066,3758,3,18535.00
28066,1677,1,12095.00
28067,2382,3,72920.00
28067,301,1,26455.00
28067,3220,2,3915.00
28067,1139,3,15900.00
28068,3925,1,7240.00
28068,1844,2,10725.00
28069,468,2,6310.00
28069,3387,3,23545.00
28069,1306,1,7080.00
28070,2011,3,8630.00
28070,4930,1,6365.00
28070,2849,2,1850.00
28070,768,3,7410.00
28071,3554,1,46900.00
28071,1473,2,13460.00
28072,97,2,11545.00
28072,3016,3,57280.00
28072,935,1,1715.00
28073,1640,3,3365.00
28073,4559,1,17550.00
28073,2478,2,19085.00
28073,397,3,12645.00
28074,3183,1,31910.00
28074,1102,2,70445.00
28075,4726,2,8730.00
28075,2645,3,4765.00
28075,564,1,11275.00
28076,1269,3,4325.00
28076,4188,1,6035.00
28076,2107,2,24095.00
28076,26,3,7630.00
28077,2812,1,15645.00
28077,731,2,9180.00
28078,4355,2,3365.00
28078,2274,3,47450.00
28078,193,1,14010.00
28079,898,3,18535.00
28079,3817,1,11270.00
28079,1736,2,57830.00
28079,4655,3,1440.00
28080,2441,1,25630.00
28080,360,2,3915.00
28081,3984,2,9900.00
28081,1903,3,32460.00
28081,4822,1,70170.00
28082,527,3,23545.00
28082,3446,1,9280.00
28082,1365,2,5315.00
28082,4284,3,11000.00
28083,2070,1,6365.00
28083,4989,2,4050.00
28084,3613,2,12635.00
28084,1532,3,13170.00
28084,4451,1,8905.00
28085,156,3,57280.00
28085,3075,1,890.00
28085,994,2,48000.00
28085,3913,3,13735.00
28086,1699,1,17550.00
28086,4618,2,18260.00
28087,3242,2,72645.00
28087,1161,3,26180.00
28087,4080,1,3640.00
28088,4785,3,6965.00
28088,2704,1,10450.00
28088,623,2,33010.00
28088,3542,3,70720.00
28089,1328,1,6035.00
28089,4247,2,23270.00
28090,2871,2,8355.00
28090,790,3,6915.00
28090,3709,1,4600.00
28091,4414,3,46625.00
28091,2333,1,13185.00
28091,252,2,13720.00
28091,3171,3,9455.00
28092,957,1,11270.00
28092,3876,2,57005.00
28093,2500,2,3090.00
28093,419,3,18100.00
28093,3338,1,18810.00
28094,4043,3,31635.00
28094,1962,1,70170.00
28094,4881,2,25905.00
28094,2800,3,4190.00
28095,586,1,9280.00
28095,3505,2,4490.00
28096,2129,2,4050.00
28096,48,3,6585.00
28096,2967,1,23820.00
28097,3672,3,15370.00
28097,1591,1,8905.00
28097,4510,2,6640.00
28097,2429,3,2125.00
28098,215,1,890.00
28098,3134,2,47175.00
28099,1758,2,18260.00
28099,4677,3,10995.00
28099,2596,1,57555.00
28100,3301,3,25355.00
28100,1220,1,3640.00
28100,4139,2,17825.00
28100,2058,3,19360.00
28101,4844,1,9625.00
28101,2763,2,32185.00
28102,1387,2,23270.00
28102,4306,3,9005.00
28102,2225,1,5040.00
28103,2930,3,6090.00
28103,849,1,4600.00
28103,3768,2,6310.00
28103,1687,3,24370.00
28104,4473,1,12360.00
28104,2392,2,15920.00
28105,1016,2,57005.00
28105,3935,3,3640.00
28105,1854,1,47725.00
28106,2559,3,17275.00
28106,478,1,18810.00
28106,3397,2,11545.00
28106,1316,3,55080.00
28107,4102,1,72370.00
28107,2021,2,25905.00
28108,645,2,4490.00
28108,3564,3,10175.00
28108,1483,1,32735.00
28109,2188,3,5760.00
28109,107,1,23820.00
28109,3026,2,9555.00
28109,945,3,5590.00
28110,3731,1,8080.00
28110,1650,2,6640.00
28111,274,2,47175.00
28111,3193,3,12910.00
28111,1112,1,13445.00
28112,1817,3,10995.00
28112,4736,1,56730.00
28112,2655,2,1165.00
28112,574,3,48275.00
28113,3360,1,2815.00
28113,1279,2,17825.00
28114,4903,2,31360.00
28114,2822,3,72920.00
28114,741,1,26455.00
28115,1446,3,9005.00
28115,4365,1,7240.00
28115,2284,2,10725.00
28115,203,3,30260.00
28116,2989,1,3775.00
28116,908,2,6310.00
28117,4532,2,15095.00
28117,2451,3,8630.00
28117,370,1,7190.00
28118,1075,3,3640.00
28118,3994,1,46900.00
28118,1913,2,13460.00
28118,4832,3,13170.00
28119,2618,1,21010.00
28119,537,2,11545.00
28120,4161,2,25080.00
28120,2080,3,3365.00
28120,4999,1,17550.00
28121,704,3,10175.00
28121,3623,1,31910.00
28121,1542,2,70445.00
28121,4461,3,26180.00
28122,2247,1,22995.00
28122,166,2,9555.00
28123,3790,2,5815.00
28123,1709,3,4325.00
28123,4628,1,6035.00
28124,333,3,12910.00
28124,3252,1,15645.00
28124,1171,2,9180.00
28124,4090,3,6915.00
28125,1876,1,56730.00
28125,4795,2,3365.00
28126,3419,2,17000.00
28126,1338,3,18535.00
28126,4257,1,11270.00
28127,4962,3,72095.00
28127,2881,1,25630.00
28127,800,2,3915.00
28127,3719,3,18100.00
28128,1505,1,7240.00
28128,4424,2,9900.00
28129,3048,2,8510.00
28129,967,3,23545.00
28129,3886,1,9280.00
28130,4591,3,10830.00
28130,2510,1,6365.00
28130,429,2,1850.00
28130,3348,3,6585.00
28131,1134,1,46900.00
28131,4053,2,12635.00
28132,2677,2,10720.00
28132,596,3,57280.00
28132,3515,1,890.00
28133,4220,3,2540.00
28133,2139,1,17550.00
28133,58,2,19085.00
28133,2977,3,11820.00
28134,763,1,31910.00
28134,3682,2,72645.00
28135,2306,2,8730.00
28135,225,3,4765.00
28135,3144,1,10450.00
28136,3849,3,3500.00
28136,1768,1,6035.00
28136,4687,2,23270.00
28136,2606,3,9830.00
28137,392,1,15645.00
28137,3311,2,8355.00
28138,1935,2,3365.00
28138,4854,3,46625.00
28138,2773,1,13185.00
28139,3478,3,20735.00
28139,1397,1,11270.00
28139,4316,2,57005.00
28139,2235,3,1440.00
28140,21,1,25630.00
28140,2940,2,3090.00
28141,1564,2,9900.00
28141,4483,3,31635.00
28141,2402,1,70170.00
28142,3107,3,22720.00
28142,1026,1,9280.00
28142,3945,2,4490.00
28142,1864,3,11000.00
28143,4650,1,5540.00
28143,2569,2,4050.00
28144,1193,2,12635.00
28144,4112,3,15370.00
28144,2031,1,8905.00
28145,2736,3,56455.00
28145,655,1,890.00
28145,3574,2,47175.00
28145,1493,3,13735.00
28146,4279,1,16725.00
28146,2198,2,18260.00
28147,822,2,72645.00
28147,3741,3,25355.00
28147,1660,1,3640.00
28148,2365,3,6965.00
28148,284,1,10450.00
28148,3203,2,32185.00
28148,1122,3,70720.00
28149,3908,1,8235.00
28149,1827,2,23270.00
28150,451,2,8355.00
28150,3370,3,6090.00
28150,1289,1,4600.00
28151,1994,3,46625.00
28151,4913,1,12360.00
28151,2832,2,15920.00
28151,751,3,9455.00
28152,3537,1,10445.00
28152,1456,2,57005.00
28153,80,2,3090.00
28153,2999,3,17275.00
28153,918,1,18810.00
28154,1623,3,31635.00
28154,4542,1,72370.00
28154,2461,2,25905.00
28154,380,3,4190.00
28155,3166,1,8455.00
28155,1085,2,4490.00
28156,4709,2,3225.00
28156,2628,3,5760.00
28156,547,1,23820.00
28157,1252,3,15370.00
28157,4171,1,8080.00
28157,2090,2,6640.00
28157,9,3,2125.00
28158,2795,1,3090.00
28158,714,2,47175.00
28159,4338,2,20460.00
28159,2257,3,10995.00
28159,176,1,57555.00
28160,881,3,25355.00
28160,3800,1,2815.00
28160,1719,2,17825.00
28160,4638,3,18535.00
28161,2424,1,9625.00
28161,343,2,32185.00
28162,3967,2,22445.00
28162,1886,3,9005.00
28162,4805,1,7240.00
28163,510,3,6090.00
28163,3429,1,3775.00
28163,1348,2,6310.00
28163,4267,3,23545.00
28164,2053,1,12360.00
28164,4972,2,15095.00
28165,3596,2,56180.00
28165,1515,3,3640.00
28165,4434,1,46900.00
28166,139,3,17275.00
28166,3058,1,21010.00
28166,977,2,11545.00
28166,3896,3,57280.00
28167,1682,1,72370.00
28167,4601,2,25080.00
28168,3225,2,6690.00
28168,1144,3,10175.00
28168,4063,1,31910.00
28169,4768,3,7960.00
28169,2687,1,22995.00
28169,606,2,9555.00
28169,3525,3,4765.00
28170,1311,1,8080.00
28170,4230,2,5815.00
28171,2854,2,46350.00
28171,773,3,12910.00
28171,3692,1,15645.00
28172,4397,3,10170.00
28172,2316,1,56730.00
28172,235,2,1165.00
28172,3154,3,47450.00
28173,940,1,2815.00
28173,3859,2,17000.00
28174,2483,2,31360.00
28174,402,3,72920.00
28174,3321,1,25630.00
28175,4026,3,8180.00
28175,1945,1,7240.00
28175,4864,2,9900.00
28175,2783,3,32460.00
28176,569,1,3775.00
28176,3488,2,8510.00
28177,2112,2,15095.00
28177,31,3,8630.00
28177,2950,1,6365.00
28178,3655,3,2815.00
28178,1574,1,46900.00
28178,4493,2,12635.00
28178,2412,3,13170.00
28179,198,1,21010.00
28179,3117,2,10720.00
28180,1741,2,25080.00
28180,4660,3,2540.00
28180,2579,1,17550.00
28181,3284,3,9350.00
28181,1203,1,31910.00
28181,4122,2,72645.00
28181,2041,3,26180.00
28182,4827,1,22170.00
28182,2746,2,8730.00
28183,1370,2,5815.00
28183,4289,3,3500.00
28183,2208,1,6035.00
28184,2913,3,12085.00
28184,832,1,15645.00
28184,3751,2,8355.00
28184,1670,3,6915.00
28185,4456,1,55905.00
28185,2375,2,3365.00
28186,999,2,17000.00
28186,3918,3,20735.00
28186,1837,1,11270.00
28187,2542,3,72095.00
28187,461,1,25630.00
28187,3380,2,3090.00
28187,1299,3,18100.00
28188,4085,1,6415.00
28188,2004,2,9900.00
28189,628,2,8510.00
28189,3547,3,22720.00
28189,1466,1,9280.00
28190,2171,3,10830.00
28190,90,1,6365.00
28190,3009,2,4050.00
28190,928,3,6585.00
28191,3714,1,49100.00
28191,1633,2,12635.00
28192,257,2,10720.00
28192,3176,3,56455.00
28192,1095,1,890.00
28193,1800,3,2540.00
28193,4719,1,16725.00
28193,2638,2,18260.00
28193,557,3,11820.00
28194,3343,1,31085.00
28194,1262,2,72645.00
28195,4886,2,7905.00
28195,2805,3,6965.00
28195,724,1,10450.00
28196,1429,3,3500.00
28196,4348,1,8235.00
28196,2267,2,23270.00
28196,186,3,9830.00
28197,2972,1,14820.00
28197,891,2,8355.00
28198,4515,2,2540.00
28198,2434,3,46625.00
28198,353,1,13185.00
28199,1058,3,20735.00
28199,3977,1,10445.00
28199,1896,2,57005.00
28199,4815,3,3640.00
28200,2601,1,27830.00
28200,520,2,3090.00
28201,4144,2,12100.00
28201,2063,3,31635.00
28201,4982,1,72370.00
28202,687,3,22720.00
28202,3606,1,8455.00
28202,1525,2,4490.00
28202,4444,3,10175.00
28203,2230,1,5540.00
28203,149,2,4050.00
28204,3773,2,11810.00
28204,1692,3,15370.00
28204,4611,1,8080.00
28205,316,3,56455.00
28205,3235,1,3090.00
28205,1154,2,47175.00
28205,4073,3,12910.00
28206,1859,1,16725.00
28206,4778,2,20460.00
28207,3402,2,71820.00
28207,1321,3,25355.00
28207,4240,1,2815.00
28208,4945,3,6140.00
28208,2864,1,9625.00
28208,783,2,32185.00
28208,3702,3,72920.00
28209,1488,1,8235.00
28209,4407,2,22445.00
28210,3031,2,10555.00
28210,950,3,6090.00
28210,3869,1,3775.00
28211,4574,3,48825.00
28211,2493,1,12360.00
28211,412,2,15920.00
28211,3331,3,8630.00
28212,1117,1,10445.00
28212,4036,2,56180.00
28213,2660,2,2265.00
28213,579,3,17275.00
28213,3498,1,21010.00
28214,4203,3,30810.00
28214,2122,1,72370.00
28214,41,2,25905.00
28214,2960,3,3365.00
28215,746,1,8455.00
28215,3665,2,6690.00
28216,2289,2,3225.00
28216,208,3,5760.00
28216,3127,1,22995.00
28217,3832,3,14545.00
28217,1751,1,8080.00
28217,4670,2,5815.00
28217,2589,3,4325.00
28218,375,1,3090.00
28218,3294,2,46350.00
28219,1918,2,20460.00
28219,4837,3,10170.00
28219,2756,1,56730.00
28220,3461,3,27555.00
28220,1380,1,2815.00
28220,4299,2,17000.00
28220,2218,3,18535.00
28221,4,1,9625.00
28221,2923,2,31360.00
28222,1547,2,22445.00
28222,4466,3,8180.00
28222,2385,1,7240.00
28223,3090,3,5265.00
28223,1009,1,3775.00
28223,3928,2,8510.00
28223,1847,3,23545.00
28224,4633,1,11535.00
28224,2552,2,15095.00
28225,1176,2,56180.00
28225,4095,3,2815.00
28225,2014,1,46900.00
28226,2719,3,16450.00
28226,638,1,21010.00
28226,3557,2,10720.00
28226,1476,3,57280.00
28227,4262,1,71545.00
28227,2181,2,25080.00
28228,805,2,6690.00
28228,3724,3,9350.00
28228,1643,1,31910.00
28229,2348,3,7960.00
28229,267,1,22995.00
28229,3186,2,8730.00
28229,1105,3,4765.00
28230,3891,1,10280.00
28230,1810,2,5815.00
28231,434,2,46350.00
28231,3353,3,12085.00
28231,1272,1,15645.00
28232,1977,3,10170.00
28232,4896,1,55905.00
28232,2815,2,3365.00
28232,734,3,47450.00
28233,3520,1,1990.00
28233,1439,2,17000.00
28234,63,2,31360.00
28234,2982,3,72095.00
28234,901,1,25630.00
28235,1606,3,8180.00
28235,4525,1,6415.00
28235,2444,2,9900.00
28235,363,3,32460.00
28236,3149,1,2950.00
28236,1068,2,8510.00
28237,4692,2,14270.00
28237,2611,3,10830.00
28237,530,1,6365.00
28238,1235,3,2815.00
28238,4154,1,49100.00
28238,2073,2,12635.00
28238,4992,3,15370.00
28239,2778,1,20185.00
28239,697,2,10720.00
28240,4321,2,27280.00
28240,2240,3,2540.00
28240,159,1,17550.00
28241,864,3,9350.00
28241,3783,1,31085.00
28241,1702,2,72645.00
28241,4621,3,25355.00
28242,2407,1,22170.00
28242,326,2,8730.00
28243,3950,2,4990.00
28243,1869,3,3500.00
28243,4788,1,8235.00
28244,493,3,12085.00
28244,3412,1,14820.00
28244,1331,2,8355.00
28244,4250,3,6090.00
28245,2036,1,55905.00
28245,4955,2,2540.00
28246,3579,2,16175.00
28246,1498,3,20735.00
28246,4417,1,10445.00
28247,122,3,72095.00
28247,3041,1,27830.00
28247,960,2,3090.00
28247,3879,3,17275.00
28248,1665,1,6415.00
28248,4584,2,12100.00
28249,3208,2,7685.00
28249,1127,3,22720.00
28249,4046,1,8455.00
28250,4751,3,10005.00
28250,2670,1,5540.00
28250,589,2,4050.00
28250,3508,3,5760.00
28251,1294,1,49100.00
28251,4213,2,11810.00
28252,2837,2,12920.00
28252,756,3,56455.00
28252,3675,1,3090.00
28253,4380,3,4740.00
28253,2299,1,16725.00
28253,218,2,18260.00
28253,3137,3,10995.00
28254,923,1,31085.00
28254,3842,2,71820.00
28255,2466,2,7905.00
28255,385,3,6965.00
28255,3304,1,9625.00
28256,4009,3,2675.00
28256,1928,1,8235.00
28256,4847,2,22445.00
28256,2766,3,9005.00
28257,552,1,14820.00
28257,3471,2,10555.00
28258,2095,2,2540.00
28258,14,3,46625.00
28258,2933,1,12360.00
28259,3638,3,19910.00
28259,1557,1,10445.00
28259,4476,2,56180.00
28259,2395,3,3640.00
28260,181,1,27830.00
28260,3100,2,2265.00
28261,1724,2,12100.00
28261,4643,3,30810.00
28261,2562,1,72370.00
28262,3267,3,24920.00
28262,1186,1,8455.00
28262,4105,2,6690.00
28262,2024,3,10175.00
28263,4810,1,7740.00
28263,2729,2,3225.00
28264,1353,2,11810.00
28264,4272,3,14545.00
28264,2191,1,8080.00
28265,2896,3,55630.00
28265,815,1,3090.00
28265,3734,2,46350.00
28265,1653,3,12910.00
28266,4439,1,15900.00
28266,2358,2,20460.00
28267,982,2,71820.00
28267,3901,3,27555.00
28267,1820,1,2815.00
28268,2525,3,6140.00
28268,444,1,9625.00
28268,3363,2,31360.00
28268,1282,3,72920.00
28269,4068,1,7410.00
28269,1987,2,22445.00
28270,611,2,10555.00
28270,3530,3,5265.00
28270,1449,1,3775.00
28271,2154,3,48825.00
28271,73,1,12360.00
28271,2992,2,15095.00
28271,911,3,8630.00
28272,3697,1,12645.00
28272,1616,2,56180.00
28273,240,2,2265.00
28273,3159,3,16450.00
28273,1078,1,21010.00
28274,1783,3,30810.00
28274,4702,1,71545.00
28274,2621,2,25080.00
28274,540,3,3365.00
28275,3326,1,7630.00
28275,1245,2,6690.00
28276,4869,2,2400.00
28276,2788,3,7960.00
28276,707,1,22995.00
28277,1412,3,14545.00
28277,4331,1,10280.00
28277,2250,2,5815.00
28277,169,3,4325.00
28278,2955,1,2265.00
28278,874,2,46350.00
28279,4498,2,19635.00
28279,2417,3,10170.00
28279,336,1,56730.00
28280,1041,3,27555.00
28280,3960,1,1990.00
28280,1879,2,17000.00
28280,4798,3,20735.00
28281,2584,1,11825.00
28281,503,2,31360.00
28282,4127,2,24645.00
28282,2046,3,8180.00
28282,4965,1,6415.00
28283,670,3,5265.00
28283,3589,1,2950.00
28283,1508,2,8510.00
28283,4427,3,22720.00
28284,2213,1,11535.00
28284,132,2,15095.00
28285,3756,2,55355.00
28285,1675,3,2815.00
28285,4594,1,49100.00
28286,299,3,16450.00
28286,3218,1,20185.00
28286,1137,2,10720.00
28286,4056,3,56455.00
28287,1842,1,71545.00
28287,4761,2,27280.00
28288,3385,2,5865.00
28288,1304,3,9350.00
28288,4223,1,31085.00
28289,4928,3,7135.00
28289,2847,1,22170.00
28289,766,2,8730.00
28289,3685,3,6965.00
28290,1471,1,10280.00
28290,4390,2,4990.00
28291,3014,2,48550.00
28291,933,3,12085.00
28291,3852,1,14820.00
28292,4557,3,12370.00
28292,2476,1,55905.00
28292,395,2,3365.00
28292,3314,3,46625.00
28293,1100,1,1990.00
28293,4019,2,16175.00
28294,2643,2,30535.00
28294,562,3,72095.00
28294,3481,1,27830.00
28295,4186,3,7355.00
28295,2105,1,6415.00
28295,24,2,9900.00
28295,2943,3,31635.00
28296,729,1,2950.00
28296,3648,2,7685.00
28297,2272,2,14270.00
28297,191,3,10830.00
28297,3110,1,5540.00
28298,3815,3,1990.00
28298,1734,1,49100.00
28298,4653,2,11810.00
28298,2572,3,15370.00
28299,358,1,20185.00
28299,3277,2,12920.00
28300,1901,2,27280.00
28300,4820,3,4740.00
28300,2739,1,16725.00
28301,3444,3,11550.00
28301,1363,1,31085.00
28301,4282,2,71820.00
28301,2201,3,25355.00
28302,4987,1,24370.00
28302,2906,2,7905.00
28303,1530,2,4990.00
28303,4449,3,2675.00
28303,2368,1,8235.00
28304,3073,3,11260.00
28304,992,1,14820.00
28304,3911,2,10555.00
28304,1830,3,6090.00
28305,4616,1,55080.00
28305,2535,2,2540.00
28306,1159,2,16175.00
28306,4078,3,19910.00
28306,1997,1,10445.00
28307,2702,3,71270.00
28307,621,1,27830.00
28307,3540,2,2265.00
28307,1459,3,17275.00
28308,4245,1,5590.00
28308,2164,2,12100.00
28309,788,2,7685.00
28309,3707,3,24920.00
28309,1626,1,8455.00
28310,2331,3,10005.00
28310,250,1,5540.00
28310,3169,2,3225.00
28310,1088,3,5760.00
28311,3874,1,48275.00
28311,1793,2,11810.00
28312,417,2,12920.00
28312,3336,3,55630.00
28312,1255,1,3090.00
28313,1960,3,4740.00
28313,4879,1,15900.00
28313,2798,2,20460.00
28313,717,3,10995.00
28314,3503,1,30260.00
28314,1422,2,71820.00
28315,46,2,7905.00
28315,2965,3,6140.00
28315,884,1,9625.00
28316,1589,3,2675.00
28316,4508,1,7410.00
28316,2427,2,22445.00
28316,346,3,9005.00
28317,3132,1,13995.00
28317,1051,2,10555.00
28318,4675,2,1715.00
28318,2594,3,48825.00
28318,513,1,12360.00
28319,1218,3,19910.00
28319,4137,1,12645.00
28319,2056,2,56180.00
28319,4975,3,2815.00
28320,2761,1,27005.00
28320,680,2,2265.00
28321,4304,2,11275.00
28321,2223,3,30810.00
28321,142,1,72370.00
28322,847,3,24920.00
28322,3766,1,7630.00
28322,1685,2,6690.00
28322,4604,3,9350.00
28323,2390,1,7740.00
28323,309,2,3225.00
28324,3933,2,14010.00
28324,1852,3,14545.00
28324,4771,1,10280.00
28325,476,3,55630.00
28325,3395,1,2265.00
28325,1314,2,46350.00
28325,4233,3,12085.00
28326,2019,1,15900.00
28326,4938,2,19635.00
28327,3562,2,70995.00
28327,1481,3,27555.00
28327,4400,1,1990.00
28328,105,3,6140.00
28328,3024,1,11825.00
28328,943,2,31360.00
28328,3862,3,72095.00
28329,1648,1,7410.00
28329,4567,2,24645.00
28330,3191,2,9730.00
28330,1110,3,5265.00
28330,4029,1,2950.00
28331,4734,3,48000.00
28331,2653,1,11535.00
28331,572,2,15095.00
28331,3491,3,10830.00
