product_id,warehouse_id,quantity
2140,141,80
2140,184,65
2141,148,81
2141,121,68
2142,155,82
2142,138,71
2143,162,83
2143,155,74
2144,169,84
2144,172,77
2145,176,85
2145,189,80
2146,183,86
2146,126,83
2147,190,87
2147,143,16
2148,197,88
2148,160,19
2149,124,89
2149,177,22
2150,131,90
2150,194,25
2151,138,91
2151,131,28
2152,145,92
2152,148,31
2153,152,93
2153,165,34
2154,159,94
2154,182,37
2155,166,95
2155,199,40
2156,173,96
2156,136,43
2157,180,97
2157,153,46
2158,187,98
2158,170,49
2159,194,99
2159,187,52
2160,121,20
2160,124,55
2161,128,21
2161,141,58
2162,135,22
2162,158,61
2163,142,23
2163,175,64
2164,149,24
2164,192,67
2165,156,25
2165,129,70
2166,163,26
2166,146,73
2167,170,27
2167,163,76
2168,177,28
2168,180,79
2169,184,29
2169,197,82
2170,191,30
2170,134,15
2171,198,31
2171,151,18
2172,125,32
2172,168,21
2173,132,33
2173,185,24
2174,139,34
2174,122,27
2175,146,35
2175,139,30
2176,153,36
2176,156,33
2177,160,37
2177,173,36
2178,167,38
2178,190,39
2179,174,39
2179,127,42
2180,181,40
2180,144,45
2181,188,41
2181,161,48
2182,195,42
2182,178,51
2183,122,43
2183,195,54
2184,129,44
2184,132,57
2185,136,45
2185,149,60
2186,143,46
2186,166,63
2187,150,47
2187,183,66
2188,157,48
2188,200,69
2189,164,49
2189,137,72
2190,171,50
2190,154,75
2191,178,51
2191,171,78
2192,185,52
2192,188,81
2193,192,53
2193,125,84
2194,199,54
2194,142,17
2195,126,55
2195,159,20
2196,133,56
2196,176,23
2197,140,57
2197,193,26
2198,147,58
2198,130,29
2199,154,59
2199,147,32
2200,161,60
2200,164,35
2201,168,61
2201,181,38
2202,175,62
2202,198,41
2203,182,63
2203,135,44
2204,189,64
2204,152,47
2205,196,65
2205,169,50
2206,123,66
2206,186,53
2207,130,67
2207,123,56
2208,137,68
2208,140,59
2209,144,69
2209,157,62
2210,151,70
2210,174,65
2211,158,71
2211,191,68
2212,165,72
2212,128,71
2213,172,73
2213,145,74
2214,179,74
2214,162,77
2215,186,75
2215,179,80
2216,193,76
2216,196,83
2217,200,77
2217,133,16
2218,127,78
2218,150,19
2219,134,79
2219,167,22
2220,141,80
2220,184,25
2221,148,81
2221,121,28
2222,155,82
2222,138,31
2223,162,83
2223,155,34
2224,169,84
2224,172,37
2225,176,85
2225,189,40
2226,183,86
2226,126,43
2227,190,87
2227,143,46
2228,197,88
2228,160,49
2229,124,89
2229,177,52
2230,131,90
2230,194,55
2231,138,91
2231,131,58
2232,145,92
2232,148,61
2233,152,93
2233,165,64
2234,159,94
2234,182,67
2235,166,95
2235,199,70
2236,173,96
2236,136,73
2237,180,97
2237,153,76
2238,187,98
2238,170,79
2239,194,99
2239,187,82
2240,121,20
2240,124,15
2241,128,21
2241,141,18
2242,135,22
2242,158,21
2243,142,23
2243,175,24
2244,149,24
2244,192,27
2245,156,25
2245,129,30
2246,163,26
2246,146,33
2247,170,27
2247,163,36
2248,177,28
2248,180,39
2249,184,29
2249,197,42
2250,191,30
2250,134,45
2251,198,31
2251,151,48
2252,125,32
2252,168,51
2253,132,33
2253,185,54
2254,139,34
2254,122,57
2255,146,35
2255,139,60
2256,153,36
2256,156,63
2257,160,37
2257,173,66
2258,167,38
2258,190,69
2259,174,39
2259,127,72
2260,181,40
2260,144,75
2261,188,41
2261,161,78
2262,195,42
2262,178,81
2263,122,43
2263,195,84
2264,129,44
2264,132,17
2265,136,45
2265,149,20
2266,143,46
2266,166,23
2267,150,47
2267,183,26
2268,157,48
2268,200,29
2269,164,49
2269,137,32
2270,171,50
2270,154,35
2271,178,51
2271,171,38
2272,185,52
2272,188,41
2273,192,53
2273,125,44
2274,199,54
2274,142,47
2275,126,55
2275,159,50
2276,133,56
2276,176,53
2277,140,57
2277,193,56
2278,147,58
2278,130,59
2279,154,59
2279,147,62
2280,161,60
2280,164,65
2281,168,61
2281,181,68
2282,175,62
2282,198,71
2283,182,63
2283,135,74
2284,189,64
2284,152,77
2285,196,65
2285,169,80
2286,123,66
2286,186,83
2287,130,67
2287,123,16
2288,137,68
2288,140,19
2289,144,69
2289,157,22
2290,151,70
2290,174,25
2291,158,71
2291,191,28
2292,165,72
2292,128,31
2293,172,73
2293,145,34
2294,179,74
2294,162,37
2295,186,75
2295,179,40
2296,193,76
2296,196,43
2297,200,77
2297,133,46
2298,127,78
2298,150,49
2299,134,79
2299,167,52
2300,141,80
2300,184,55
2301,148,81
2301,121,58
2302,155,82
2302,138,61
2303,162,83
2303,155,64
2304,169,84
2304,172,67
2305,176,85
2305,189,70
2306,183,86
2306,126,73
2307,190,87
2307,143,76
2308,197,88
2308,160,79
2309,124,89
2309,177,82
2310,131,90
2310,194,15
2311,138,91
2311,131,18
2312,145,92
2312,148,21
2313,152,93
2313,165,24
2314,159,94
2314,182,27
2315,166,95
2315,199,30
2316,173,96
2316,136,33
2317,180,97
2317,153,36
2318,187,98
2318,170,39
2319,194,99
2319,187,42
2320,121,20
2320,124,45
2321,128,21
2321,141,48
2322,135,22
2322,158,51
2323,142,23
2323,175,54
2324,149,24
2324,192,57
2325,156,25
2325,129,60
2326,163,26
2326,146,63
2327,170,27
2327,163,66
2328,177,28
2328,180,69
2329,184,29
2329,197,72
2330,191,30
2330,134,75
2331,198,31
2331,151,78
2332,125,32
2332,168,81
2333,132,33
2333,185,84
2334,139,34
2334,122,17
2335,146,35
2335,139,20
2336,153,36
2336,156,23
2337,160,37
2337,173,26
2338,167,38
2338,190,29
2339,174,39
2339,127,32
2340,181,40
2340,144,35
2341,188,41
2341,161,38
2342,195,42
2342,178,41
2343,122,43
2343,195,44
2344,129,44
2344,132,47
2345,136,45
2345,149,50
2346,143,46
2346,166,53
2347,150,47
2347,183,56
2348,157,48
2348,200,59
2349,164,49
2349,137,62
2350,171,50
2350,154,65
2351,178,51
2351,171,68
2352,185,52
2352,188,71
2353,192,53
2353,125,74
2354,199,54
2354,142,77
2355,126,55
2355,159,80
2356,133,56
2356,176,83
2357,140,57
2357,193,16
2358,147,58
2358,130,19
2359,154,59
2359,147,22
2360,161,60
2360,164,25
2361,168,61
2361,181,28
2362,175,62
2362,198,31
2363,182,63
2363,135,34
2364,189,64
2364,152,37
2365,196,65
2365,169,40
2366,123,66
2366,186,43
2367,130,67
2367,123,46
2368,137,68
2368,140,49
2369,144,69
2369,157,52
2370,151,70
2370,174,55
2371,158,71
2371,191,58
2372,165,72
2372,128,61
2373,172,73
2373,145,64
2374,179,74
2374,162,67
2375,186,75
2375,179,70
2376,193,76
2376,196,73
2377,200,77
2377,133,76
2378,127,78
2378,150,79
2379,134,79
2379,167,82
2380,141,80
2380,184,15
2381,148,81
2381,121,18
2382,155,82
2382,138,21
2383,162,83
2383,155,24
2384,169,84
2384,172,27
2385,176,85
2385,189,30
2386,183,86
2386,126,33
2387,190,87
2387,143,36
2388,197,88
2388,160,39
2389,124,89
2389,177,42
2390,131,90
2390,194,45
2391,138,91
2391,131,48
2392,145,92
2392,148,51
2393,152,93
2393,165,54
2394,159,94
2394,182,57
2395,166,95
2395,199,60
2396,173,96
2396,136,63
2397,180,97
2397,153,66
2398,187,98
2398,170,69
2399,194,99
2399,187,72
2400,121,20
2400,124,75
2401,128,21
2401,141,78
2402,135,22
2402,158,81
2403,142,23
2403,175,84
2404,149,24
2404,192,17
2405,156,25
2405,129,20
2406,163,26
2406,146,23
2407,170,27
2407,163,26
2408,177,28
2408,180,29
2409,184,29
2409,197,32
2410,191,30
2410,134,35
2411,198,31
2411,151,38
2412,125,32
2412,168,41
2413,132,33
2413,185,44
2414,139,34
2414,122,47
2415,146,35
2415,139,50
2416,153,36
2416,156,53
2417,160,37
2417,173,56
2418,167,38
2418,190,59
2419,174,39
2419,127,62
2420,181,40
2420,144,65
2421,188,41
2421,161,68
2422,195,42
2422,178,71
2423,122,43
2423,195,74
2424,129,44
2424,132,77
2425,136,45
2425,149,80
2426,143,46
2426,166,83
2427,150,47
2427,183,16
2428,157,48
2428,200,19
2429,164,49
2429,137,22
2430,171,50
2430,154,25
2431,178,51
2431,171,28
2432,185,52
2432,188,31
2433,192,53
2433,125,34
2434,199,54
2434,142,37
2435,126,55
2435,159,40
2436,133,56
2436,176,43
2437,140,57
2437,193,46
2438,147,58
2438,130,49
2439,154,59
2439,147,52
2440,161,60
2440,164,55
2441,168,61
2441,181,58
2442,175,62
2442,198,61
2443,182,63
2443,135,64
2444,189,64
2444,152,67
2445,196,65
2445,169,70
2446,123,66
2446,186,73
2447,130,67
2447,123,76
2448,137,68
2448,140,79
2449,144,69
2449,157,82
2450,151,70
2450,174,15
2451,158,71
2451,191,18
2452,165,72
2452,128,21
2453,172,73
2453,145,24
2454,179,74
2454,162,27
2455,186,75
2455,179,30
2456,193,76
2456,196,33
2457,200,77
2457,133,36
2458,127,78
2458,150,39
2459,134,79
2459,167,42
2460,141,80
2460,184,45
2461,148,81
2461,121,48
2462,155,82
2462,138,51
2463,162,83
2463,155,54
2464,169,84
2464,172,57
2465,176,85
2465,189,60
2466,183,86
2466,126,63
2467,190,87
2467,143,66
2468,197,88
2468,160,69
2469,124,89
2469,177,72
2470,131,90
2470,194,75
2471,138,91
2471,131,78
2472,145,92
2472,148,81
2473,152,93
2473,165,84
2474,159,94
2474,182,17
2475,166,95
2475,199,20
2476,173,96
2476,136,23
2477,180,97
2477,153,26
2478,187,98
2478,170,29
2479,194,99
2479,187,32
2480,121,20
2480,124,35
2481,128,21
2481,141,38
2482,135,22
2482,158,41
2483,142,23
2483,175,44
2484,149,24
2484,192,47
2485,156,25
2485,129,50
2486,163,26
2486,146,53
2487,170,27
2487,163,56
2488,177,28
2488,180,59
2489,184,29
2489,197,62
2490,191,30
2490,134,65
2491,198,31
2491,151,68
2492,125,32
2492,168,71
2493,132,33
2493,185,74
2494,139,34
2494,122,77
2495,146,35
2495,139,80
2496,153,36
2496,156,83
2497,160,37
2497,173,16
2498,167,38
2498,190,19
2499,174,39
2499,127,22
2500,181,40
2500,144,25
2501,188,41
2501,161,28
2502,195,42
2502,178,31
2503,122,43
2503,195,34
2504,129,44
2504,132,37
2505,136,45
2505,149,40
2506,143,46
2506,166,43
2507,150,47
2507,183,46
2508,157,48
2508,200,49
2509,164,49
2509,137,52
2510,171,50
2510,154,55
2511,178,51
2511,171,58
2512,185,52
2512,188,61
2513,192,53
2513,125,64
2514,199,54
2514,142,67
2515,126,55
2515,159,70
2516,133,56
2516,176,73
2517,140,57
2517,193,76
2518,147,58
2518,130,79
2519,154,59
2519,147,82
2520,161,60
2520,164,15
2521,168,61
2521,181,18
2522,175,62
2522,198,21
2523,182,63
2523,135,24
2524,189,64
2524,152,27
2525,196,65
2525,169,30
2526,123,66
2526,186,33
2527,130,67
2527,123,36
2528,137,68
2528,140,39
2529,144,69
2529,157,42
2530,151,70
2530,174,45
2531,158,71
2531,191,48
2532,165,72
2532,128,51
2533,172,73
2533,145,54
2534,179,74
2534,162,57
2535,186,75
2535,179,60
2536,193,76
2536,196,63
2537,200,77
2537,133,66
2538,127,78
2538,150,69
2539,134,79
2539,167,72
2540,141,80
2540,184,75
2541,148,81
2541,121,78
2542,155,82
2542,138,81
2543,162,83
2543,155,84
2544,169,84
2544,172,17
2545,176,85
2545,189,20
2546,183,86
2546,126,23
2547,190,87
2547,143,26
2548,197,88
2548,160,29
2549,124,89
2549,177,32
2550,131,90
2550,194,35
2551,138,91
2551,131,38
2552,145,92
2552,148,41
2553,152,93
2553,165,44
2554,159,94
2554,182,47
2555,166,95
2555,199,50
2556,173,96
2556,136,53
2557,180,97
2557,153,56
2558,187,98
2558,170,59
2559,194,99
2559,187,62
2560,121,20
2560,124,65
2561,128,21
2561,141,68
2562,135,22
2562,158,71
2563,142,23
2563,175,74
2564,149,24
2564,192,77
2565,156,25
2565,129,80
2566,163,26
2566,146,83
2567,170,27
2567,163,16
2568,177,28
2568,180,19
2569,184,29
2569,197,22
2570,191,30
2570,134,25
2571,198,31
2571,151,28
2572,125,32
2572,168,31
2573,132,33
2573,185,34
2574,139,34
2574,122,37
2575,146,35
2575,139,40
2576,153,36
2576,156,43
2577,160,37
2577,173,46
2578,167,38
2578,190,49
2579,174,39
2579,127,52
2580,181,40
2580,144,55
2581,188,41
2581,161,58
2582,195,42
2582,178,61
2583,122,43
2583,195,64
2584,129,44
2584,132,67
2585,136,45
2585,149,70
2586,143,46
2586,166,73
2587,150,47
2587,183,76
2588,157,48
2588,200,79
2589,164,49
2589,137,82
2590,171,50
2590,154,15
2591,178,51
2591,171,18
2592,185,52
2592,188,21
2593,192,53
2593,125,24
2594,199,54
2594,142,27
2595,126,55
2595,159,30
2596,133,56
2596,176,33
2597,140,57
2597,193,36
2598,147,58
2598,130,39
2599,154,59
2599,147,42
2600,161,60
2600,164,45
2601,168,61
2601,181,48
2602,175,62
2602,198,51
2603,182,63
2603,135,54
2604,189,64
2604,152,57
2605,196,65
2605,169,60
2606,123,66
2606,186,63
2607,130,67
2607,123,66
2608,137,68
2608,140,69
2609,144,69
2609,157,72
2610,151,70
2610,174,75
2611,158,71
2611,191,78
2612,165,72
2612,128,81
2613,172,73
2613,145,84
2614,179,74
2614,162,17
2615,186,75
2615,179,20
2616,193,76
2616,196,23
2617,200,77
2617,133,26
2618,127,78
2618,150,29
2619,134,79
2619,167,32
2620,141,80
2620,184,35
2621,148,81
2621,121,38
2622,155,82
2622,138,41
2623,162,83
2623,155,44
2624,169,84
2624,172,47
2625,176,85
2625,189,50
2626,183,86
2626,126,53
2627,190,87
2627,143,56
2628,197,88
2628,160,59
2629,124,89
2629,177,62
2630,131,90
2630,194,65
2631,138,91
2631,131,68
2632,145,92
2632,148,71
2633,152,93
2633,165,74
2634,159,94
2634,182,77
2635,166,95
2635,199,80
2636,173,96
2636,136,83
2637,180,97
2637,153,16
2638,187,98
2638,170,19
2639,194,99
2639,187,22
2640,121,20
2640,124,25
2641,128,21
2641,141,28
2642,135,22
2642,158,31
2643,142,23
2643,175,34
2644,149,24
2644,192,37
2645,156,25
2645,129,40
2646,163,26
2646,146,43
2647,170,27
2647,163,46
2648,177,28
2648,180,49
2649,184,29
2649,197,52
2650,191,30
2650,134,55
2651,198,31
2651,151,58
2652,125,32
2652,168,61
2653,132,33
2653,185,64
2654,139,34
2654,122,67
2655,146,35
2655,139,70
2656,153,36
2656,156,73
2657,160,37
2657,173,76
2658,167,38
2658,190,79
2659,174,39
2659,127,82
2660,181,40
2660,144,15
2661,188,41
2661,161,18
2662,195,42
2662,178,21
2663,122,43
2663,195,24
2664,129,44
2664,132,27
2665,136,45
2665,149,30
2666,143,46
2666,166,33
2667,150,47
2667,183,36
2668,157,48
2668,200,39
2669,164,49
2669,137,42
2670,171,50
2670,154,45
2671,178,51
2671,171,48
2672,185,52
2672,188,51
2673,192,53
2673,125,54
2674,199,54
2674,142,57
2675,126,55
2675,159,60
2676,133,56
2676,176,63
2677,140,57
2677,193,66
2678,147,58
2678,130,69
2679,154,59
2679,147,72
2680,161,60
2680,164,75
2681,168,61
2681,181,78
2682,175,62
2682,198,81
2683,182,63
2683,135,84
2684,189,64
2684,152,17
2685,196,65
2685,169,20
2686,123,66
2686,186,23
2687,130,67
2687,123,26
2688,137,68
2688,140,29
2689,144,69
2689,157,32
2690,151,70
2690,174,35
2691,158,71
2691,191,38
2692,165,72
2692,128,41
2693,172,73
2693,145,44
2694,179,74
2694,162,47
2695,186,75
2695,179,50
2696,193,76
2696,196,53
2697,200,77
2697,133,56
2698,127,78
2698,150,59
2699,134,79
2699,167,62
2700,141,80
2700,184,65
2701,148,81
2701,121,68
2702,155,82
2702,138,71
2703,162,83
2703,155,74
2704,169,84
2704,172,77
2705,176,85
2705,189,80
2706,183,86
2706,126,83
2707,190,87
2707,143,16
2708,197,88
2708,160,19
2709,124,89
2709,177,22
2710,131,90
2710,194,25
2711,138,91
2711,131,28
2712,145,92
2712,148,31
2713,152,93
2713,165,34
2714,159,94
2714,182,37
2715,166,95
2715,199,40
2716,173,96
2716,136,43
2717,180,97
2717,153,46
2718,187,98
2718,170,49
2719,194,99
2719,187,52
2720,121,20
2720,124,55
2721,128,21
2721,141,58
2722,135,22
2722,158,61
2723,142,23
2723,175,64
2724,149,24
2724,192,67
2725,156,25
2725,129,70
2726,163,26
2726,146,73
2727,170,27
2727,163,76
2728,177,28
2728,180,79
2729,184,29
2729,197,82
2730,191,30
2730,134,15
2731,198,31
2731,151,18
2732,125,32
2732,168,21
2733,132,33
2733,185,24
2734,139,34
2734,122,27
2735,146,35
2735,139,30
2736,153,36
2736,156,33
2737,160,37
2737,173,36
2738,167,38
2738,190,39
2739,174,39
2739,127,42
2740,181,40
2740,144,45
2741,188,41
2741,161,48
2742,195,42
2742,178,51
2743,122,43
2743,195,54
2744,129,44
2744,132,57
2745,136,45
2745,149,60
2746,143,46
2746,166,63
2747,150,47
2747,183,66
2748,157,48
2748,200,69
2749,164,49
2749,137,72
2750,171,50
2750,154,75
2751,178,51
2751,171,78
2752,185,52
2752,188,81
2753,192,53
2753,125,84
2754,199,54
2754,142,17
2755,126,55
2755,159,20
2756,133,56
2756,176,23
2757,140,57
2757,193,26
2758,147,58
2758,130,29
2759,154,59
2759,147,32
2760,161,60
2760,164,35
2761,168,61
2761,181,38
2762,175,62
2762,198,41
2763,182,63
2763,135,44
2764,189,64
2764,152,47
2765,196,65
2765,169,50
2766,123,66
2766,186,53
2767,130,67
2767,123,56
2768,137,68
2768,140,59
2769,144,69
2769,157,62
2770,151,70
2770,174,65
2771,158,71
2771,191,68
2772,165,72
2772,128,71
2773,172,73
2773,145,74
2774,179,74
2774,162,77
2775,186,75
2775,179,80
2776,193,76
2776,196,83
2777,200,77
2777,133,16
2778,127,78
2778,150,19
2779,134,79
2779,167,22
2780,141,80
2780,184,25
2781,148,81
2781,121,28
2782,155,82
2782,138,31
2783,162,83
2783,155,34
2784,169,84
2784,172,37
2785,176,85
2785,189,40
2786,183,86
2786,126,43
2787,190,87
2787,143,46
2788,197,88
2788,160,49
2789,124,89
2789,177,52
2790,131,90
2790,194,55
2791,138,91
2791,131,58
2792,145,92
2792,148,61
2793,152,93
2793,165,64
2794,159,94
2794,182,67
2795,166,95
2795,199,70
2796,173,96
2796,136,73
2797,180,97
2797,153,76
2798,187,98
2798,170,79
2799,194,99
2799,187,82
2800,121,20
2800,124,15
2801,128,21
2801,141,18
2802,135,22
2802,158,21
2803,142,23
2803,175,24
2804,149,24
2804,192,27
2805,156,25
2805,129,30
2806,163,26
2806,146,33
2807,170,27
2807,163,36
2808,177,28
2808,180,39
2809,184,29
2809,197,42
2810,191,30
2810,134,45
2811,198,31
2811,151,48
2812,125,32
2812,168,51
2813,132,33
2813,185,54
2814,139,34
2814,122,57
2815,146,35
2815,139,60
2816,153,36
2816,156,63
2817,160,37
2817,173,66
2818,167,38
2818,190,69
2819,174,39
2819,127,72
2820,181,40
2820,144,75
2821,188,41
2821,161,78
2822,195,42
2822,178,81
2823,122,43
2823,195,84
2824,129,44
2824,132,17
2825,136,45
2825,149,20
2826,143,46
2826,166,23
2827,150,47
2827,183,26
2828,157,48
2828,200,29
2829,164,49
2829,137,32
2830,171,50
2830,154,35
2831,178,51
2831,171,38
2832,185,52
2832,188,41
2833,192,53
2833,125,44
2834,199,54
2834,142,47
2835,126,55
2835,159,50
2836,133,56
2836,176,53
2837,140,57
2837,193,56
2838,147,58
2838,130,59
2839,154,59
2839,147,62
2840,161,60
2840,164,65
2841,168,61
2841,181,68
2842,175,62
2842,198,71
2843,182,63
2843,135,74
2844,189,64
2844,152,77
2845,196,65
2845,169,80
2846,123,66
2846,186,83
2847,130,67
2847,123,16
2848,137,68
2848,140,19
2849,144,69
2849,157,22
2850,151,70
2850,174,25
2851,158,71
2851,191,28
2852,165,72
2852,128,31
2853,172,73
2853,145,34
2854,179,74
2854,162,37
2855,186,75
2855,179,40
2856,193,76
2856,196,43
2857,200,77
2857,133,46
2858,127,78
2858,150,49
2859,134,79
2859,167,52
2860,141,80
2860,184,55
2861,148,81
2861,121,58
2862,155,82
2862,138,61
2863,162,83
2863,155,64
2864,169,84
2864,172,67
2865,176,85
2865,189,70
2866,183,86
2866,126,73
2867,190,87
2867,143,76
2868,197,88
2868,160,79
2869,124,89
2869,177,82
2870,131,90
2870,194,15
2871,138,91
2871,131,18
2872,145,92
2872,148,21
2873,152,93
2873,165,24
2874,159,94
2874,182,27
2875,166,95
2875,199,30
2876,173,96
2876,136,33
2877,180,97
2877,153,36
2878,187,98
2878,170,39
2879,194,99
2879,187,42
2880,121,20
2880,124,45
2881,128,21
2881,141,48
2882,135,22
2882,158,51
2883,142,23
2883,175,54
2884,149,24
2884,192,57
2885,156,25
2885,129,60
2886,163,26
2886,146,63
2887,170,27
2887,163,66
2888,177,28
2888,180,69
2889,184,29
2889,197,72
2890,191,30
2890,134,75
2891,198,31
2891,151,78
2892,125,32
2892,168,81
2893,132,33
2893,185,84
2894,139,34
2894,122,17
2895,146,35
2895,139,20
2896,153,36
2896,156,23
2897,160,37
2897,173,26
2898,167,38
2898,190,29
2899,174,39
2899,127,32
2900,181,40
2900,144,35
2901,188,41
2901,161,38
2902,195,42
2902,178,41
2903,122,43
2903,195,44
2904,129,44
2904,132,47
2905,136,45
2905,149,50
2906,143,46
2906,166,53
2907,150,47
2907,183,56
2908,157,48
2908,200,59
2909,164,49
2909,137,62
2910,171,50
2910,154,65
2911,178,51
2911,171,68
2912,185,52
2912,188,71
2913,192,53
2913,125,74
2914,199,54
2914,142,77
2915,126,55
2915,159,80
2916,133,56
2916,176,83
2917,140,57
2917,193,16
2918,147,58
2918,130,19
2919,154,59
2919,147,22
2920,161,60
2920,164,25
2921,168,61
2921,181,28
2922,175,62
2922,198,31
2923,182,63
2923,135,34
2924,189,64
2924,152,37
2925,196,65
2925,169,40
2926,123,66
2926,186,43
2927,130,67
2927,123,46
2928,137,68
2928,140,49
2929,144,69
2929,157,52
2930,151,70
2930,174,55
2931,158,71
2931,191,58
2932,165,72
2932,128,61
2933,172,73
2933,145,64
2934,179,74
2934,162,67
2935,186,75
2935,179,70
2936,193,76
2936,196,73
2937,200,77
2937,133,76
2938,127,78
2938,150,79
2939,134,79
2939,167,82
2940,141,80
2940,184,15
2941,148,81
2941,121,18
2942,155,82
2942,138,21
2943,162,83
2943,155,24
2944,169,84
2944,172,27
2945,176,85
2945,189,30
2946,183,86
2946,126,33
2947,190,87
2947,143,36
2948,197,88
2948,160,39
2949,124,89
2949,177,42
2950,131,90
2950,194,45
2951,138,91
2951,131,48
2952,145,92
2952,148,51
2953,152,93
2953,165,54
2954,159,94
2954,182,57
2955,166,95
2955,199,60
2956,173,96
2956,136,63
2957,180,97
2957,153,66
2958,187,98
2958,170,69
2959,194,99
2959,187,72
2960,121,20
2960,124,75
2961,128,21
2961,141,78
2962,135,22
2962,158,81
2963,142,23
2963,175,84
2964,149,24
2964,192,17
2965,156,25
2965,129,20
2966,163,26
2966,146,23
2967,170,27
2967,163,26
2968,177,28
2968,180,29
2969,184,29
2969,197,32
2970,191,30
2970,134,35
2971,198,31
2971,151,38
2972,125,32
2972,168,41
2973,132,33
2973,185,44
2974,139,34
2974,122,47
2975,146,35
2975,139,50
2976,153,36
2976,156,53
2977,160,37
2977,173,56
2978,167,38
2978,190,59
2979,174,39
2979,127,62
2980,181,40
2980,144,65
2981,188,41
2981,161,68
2982,195,42
2982,178,71
2983,122,43
2983,195,74
2984,129,44
2984,132,77
2985,136,45
2985,149,80
2986,143,46
2986,166,83
2987,150,47
2987,183,16
2988,157,48
2988,200,19
2989,164,49
2989,137,22
2990,171,50
2990,154,25
2991,178,51
2991,171,28
2992,185,52
2992,188,31
2993,192,53
2993,125,34
2994,199,54
2994,142,37
2995,126,55
2995,159,40
2996,133,56
2996,176,43
2997,140,57
2997,193,46
2998,147,58
2998,130,49
2999,154,59
2999,147,52
3000,161,60
3000,164,55
3001,168,61
3001,181,58
3002,175,62
3002,198,61
3003,182,63
3003,135,64
3004,189,64
3004,152,67
3005,196,65
3005,169,70
3006,123,66
3006,186,73
3007,130,67
3007,123,76
3008,137,68
3008,140,79
3009,144,69
3009,157,82
3010,151,70
3010,174,15
3011,158,71
3011,191,18
3012,165,72
3012,128,21
3013,172,73
3013,145,24
3014,179,74
3014,162,27
3015,186,75
3015,179,30
3016,193,76
3016,196,33
3017,200,77
3017,133,36
3018,127,78
3018,150,39
3019,134,79
3019,167,42
3020,141,80
3020,184,45
3021,148,81
3021,121,48
3022,155,82
3022,138,51
3023,162,83
3023,155,54
3024,169,84
3024,172,57
3025,176,85
3025,189,60
3026,183,86
3026,126,63
3027,190,87
3027,143,66
3028,197,88
3028,160,69
3029,124,89
3029,177,72
3030,131,90
3030,194,75
3031,138,91
3031,131,78
3032,145,92
3032,148,81
3033,152,93
3033,165,84
3034,159,94
3034,182,17
3035,166,95
3035,199,20
3036,173,96
3036,136,23
3037,180,97
3037,153,26
3038,187,98
3038,170,29
3039,194,99
3039,187,32
3040,121,20
3040,124,35
3041,128,21
3041,141,38
3042,135,22
3042,158,41
3043,142,23
3043,175,44
3044,149,24
3044,192,47
3045,156,25
3045,129,50
3046,163,26
3046,146,53
3047,170,27
3047,163,56
3048,177,28
3048,180,59
3049,184,29
3049,197,62
3050,191,30
3050,134,65
3051,198,31
3051,151,68
3052,125,32
3052,168,71
3053,132,33
3053,185,74
3054,139,34
3054,122,77
3055,146,35
3055,139,80
3056,153,36
3056,156,83
3057,160,37
3057,173,16
3058,167,38
3058,190,19
3059,174,39
3059,127,22
3060,181,40
3060,144,25
3061,188,41
3061,161,28
3062,195,42
3062,178,31
3063,122,43
3063,195,34
3064,129,44
3064,132,37
3065,136,45
3065,149,40
3066,143,46
3066,166,43
3067,150,47
3067,183,46
3068,157,48
3068,200,49
3069,164,49
3069,137,52
3070,171,50
3070,154,55
3071,178,51
3071,171,58
3072,185,52
3072,188,61
3073,192,53
3073,125,64
3074,199,54
3074,142,67
3075,126,55
3075,159,70
3076,133,56
3076,176,73
3077,140,57
3077,193,76
3078,147,58
3078,130,79
3079,154,59
3079,147,82
3080,161,60
3080,164,15
3081,168,61
3081,181,18
3082,175,62
3082,198,21
3083,182,63
3083,135,24
3084,189,64
3084,152,27
3085,196,65
3085,169,30
3086,123,66
3086,186,33
3087,130,67
3087,123,36
3088,137,68
3088,140,39
3089,144,69
3089,157,42
3090,151,70
3090,174,45
3091,158,71
3091,191,48
3092,165,72
3092,128,51
3093,172,73
3093,145,54
3094,179,74
3094,162,57
3095,186,75
3095,179,60
3096,193,76
3096,196,63
3097,200,77
3097,133,66
3098,127,78
3098,150,69
3099,134,79
3099,167,72
3100,141,80
3100,184,75
3101,148,81
3101,121,78
3102,155,82
3102,138,81
3103,162,83
3103,155,84
3104,169,84
3104,172,17
3105,176,85
3105,189,20
3106,183,86
3106,126,23
3107,190,87
3107,143,26
3108,197,88
3108,160,29
3109,124,89
3109,177,32
3110,131,90
3110,194,35
3111,138,91
3111,131,38
3112,145,92
3112,148,41
3113,152,93
3113,165,44
3114,159,94
3114,182,47
3115,166,95
3115,199,50
3116,173,96
3116,136,53
3117,180,97
3117,153,56
3118,187,98
3118,170,59
3119,194,99
3119,187,62
3120,121,20
3120,124,65
3121,128,21
3121,141,68
3122,135,22
3122,158,71
3123,142,23
3123,175,74
3124,149,24
3124,192,77
3125,156,25
3125,129,80
3126,163,26
3126,146,83
3127,170,27
3127,163,16
3128,177,28
3128,180,19
3129,184,29
3129,197,22
3130,191,30
3130,134,25
3131,198,31
3131,151,28
3132,125,32
3132,168,31
3133,132,33
3133,185,34
3134,139,34
3134,122,37
3135,146,35
3135,139,40
3136,153,36
3136,156,43
3137,160,37
3137,173,46
3138,167,38
