id,user_id,pickup_point_id,created_at,status,total
24680,17641,41,2025-06-04 16:00:00+03,paid,181410.00
24681,17664,52,2025-06-04 16:09:00+03,shipped,73720.00
24682,17687,63,2025-06-04 16:18:00+03,ready,79420.00
24683,17710,74,2025-06-04 16:27:00+03,completed,101450.00
24684,17733,85,2025-06-04 16:36:00+03,cancelled,40900.00
24685,17756,96,2025-06-04 16:45:00+03,created,166605.00
24686,17779,107,2025-06-04 16:54:00+03,paid,257865.00
24687,17802,118,2025-06-04 17:03:00+03,shipped,125280.00
24688,17825,9,2025-06-04 17:12:00+03,ready,78290.00
24689,17848,20,2025-06-04 17:21:00+03,completed,84955.00
24690,17871,31,2025-06-04 17:30:00+03,cancelled,25485.00
24691,17894,42,2025-06-04 17:39:00+03,created,146525.00
24692,17917,53,2025-06-04 17:48:00+03,paid,237145.00
24693,17940,64,2025-06-04 17:57:00+03,shipped,36540.00
24694,17963,75,2025-06-04 18:06:00+03,ready,303535.00
24695,17986,86,2025-06-04 18:15:00+03,completed,140710.00
24696,18009,97,2025-06-04 18:24:00+03,cancelled,17495.00
24697,18032,108,2025-06-04 18:33:00+03,created,64920.00
24698,18055,119,2025-06-04 18:42:00+03,paid,122325.00
24699,18078,10,2025-06-04 18:51:00+03,shipped,45200.00
24700,18101,21,2025-06-04 19:00:00+03,ready,77255.00
24701,18124,32,2025-06-04 19:09:00+03,completed,282965.00
24702,18147,43,2025-06-04 19:18:00+03,cancelled,40180.00
24703,18170,54,2025-06-04 19:27:00+03,created,30640.00
24704,18193,65,2025-06-04 19:36:00+03,paid,94580.00
24705,18216,76,2025-06-04 19:45:00+03,shipped,62360.00
24706,18239,87,2025-06-04 19:54:00+03,ready,100875.00
24707,18262,98,2025-06-04 20:03:00+03,completed,295520.00
24708,18285,109,2025-06-04 20:12:00+03,cancelled,28965.00
24709,18308,120,2025-06-04 20:21:00+03,created,96935.00
24710,18331,11,2025-06-04 20:30:00+03,paid,65885.00
24711,18354,22,2025-06-04 20:39:00+03,shipped,71070.00
24712,18377,33,2025-06-04 20:48:00+03,ready,194170.00
24713,18400,44,2025-06-04 20:57:00+03,completed,102375.00
24714,18423,55,2025-06-04 21:06:00+03,cancelled,176100.00
24715,18446,66,2025-06-04 21:15:00+03,created,42205.00
24716,18469,77,2025-06-04 21:24:00+03,paid,84865.00
24717,18492,88,2025-06-04 21:33:00+03,shipped,34280.00
24718,18515,99,2025-06-04 21:42:00+03,ready,160615.00
24719,18538,110,2025-06-04 21:51:00+03,completed,193180.00
24720,18561,1,2025-06-04 22:00:00+03,cancelled,30710.00
24721,18584,12,2025-06-04 22:09:00+03,created,185700.00
24722,18607,23,2025-06-04 22:18:00+03,paid,130420.00
24723,18630,34,2025-06-04 22:27:00+03,shipped,13365.00
24724,18653,45,2025-06-04 22:36:00+03,ready,80285.00
24725,18676,56,2025-06-04 22:45:00+03,completed,301685.00
24726,18699,67,2025-06-04 22:54:00+03,cancelled,55995.00
24727,18722,78,2025-06-04 23:03:00+03,created,228020.00
24728,18745,89,2025-06-04 23:12:00+03,paid,306775.00
24729,18768,100,2025-06-04 23:21:00+03,shipped,55875.00
24730,18791,111,2025-06-04 23:30:00+03,ready,36555.00
24731,18814,2,2025-06-04 23:39:00+03,completed,215740.00
24732,18837,13,2025-06-04 23:48:00+03,cancelled,122530.00
24733,18860,24,2025-06-04 23:57:00+03,created,76815.00
24734,18883,35,2025-06-05 00:06:00+03,paid,231930.00
24735,18906,46,2025-06-05 00:15:00+03,shipped,18535.00
24736,18929,57,2025-06-05 00:24:00+03,ready,52225.00
24737,18952,68,2025-06-05 00:33:00+03,completed,71095.00
24738,18975,79,2025-06-05 00:42:00+03,cancelled,98540.00
24739,18998,90,2025-06-05 00:51:00+03,created,133110.00
24740,19021,101,2025-06-05 01:00:00+03,paid,177285.00
24741,19044,112,2025-06-05 01:09:00+03,shipped,72070.00
24742,19067,3,2025-06-05 01:18:00+03,ready,76120.00
24743,19090,14,2025-06-05 01:27:00+03,completed,106400.00
24744,19113,25,2025-06-05 01:36:00+03,cancelled,41450.00
24745,19136,36,2025-06-05 01:45:00+03,created,164130.00
24746,19159,47,2025-06-05 01:54:00+03,paid,259790.00
24747,19182,58,2025-06-05 02:03:00+03,shipped,124455.00
24748,19205,69,2025-06-05 02:12:00+03,ready,75815.00
24749,19228,80,2025-06-05 02:21:00+03,completed,80830.00
24750,19251,91,2025-06-05 02:30:00+03,cancelled,24660.00
24751,19274,102,2025-06-05 02:39:00+03,created,153125.00
24752,19297,113,2025-06-05 02:48:00+03,paid,235495.00
24753,19320,4,2025-06-05 02:57:00+03,shipped,35715.00
24754,19343,15,2025-06-05 03:06:00+03,ready,301060.00
24755,19366,26,2025-06-05 03:15:00+03,completed,144285.00
24756,19389,37,2025-06-05 03:24:00+03,cancelled,16670.00
24757,19412,48,2025-06-05 03:33:00+03,created,62445.00
24758,19435,59,2025-06-05 03:42:00+03,paid,121500.00
24759,19458,70,2025-06-05 03:51:00+03,shipped,44375.00
24760,19481,81,2025-06-05 04:00:00+03,ready,82205.00
24761,19504,92,2025-06-05 04:09:00+03,completed,291765.00
24762,19527,103,2025-06-05 04:18:00+03,cancelled,39355.00
24763,19550,114,2025-06-05 04:27:00+03,created,28990.00
24764,19573,5,2025-06-05 04:36:00+03,paid,91280.00
24765,19596,16,2025-06-05 04:45:00+03,shipped,62360.00
24766,19619,27,2025-06-05 04:54:00+03,ready,107475.00
24767,19642,38,2025-06-05 05:03:00+03,completed,292220.00
24768,19665,49,2025-06-05 05:12:00+03,cancelled,27315.00
24769,19688,60,2025-06-05 05:21:00+03,created,94460.00
24770,19711,71,2025-06-05 05:30:00+03,paid,65610.00
24771,19734,82,2025-06-05 05:39:00+03,shipped,75470.00
24772,19757,93,2025-06-05 05:48:00+03,ready,191695.00
24773,19780,104,2025-06-05 05:57:00+03,completed,105675.00
24774,19803,115,2025-06-05 06:06:00+03,cancelled,174450.00
24775,19826,6,2025-06-05 06:15:00+03,created,48805.00
24776,19849,17,2025-06-05 06:24:00+03,paid,88990.00
24777,19872,28,2025-06-05 06:33:00+03,shipped,32630.00
24778,19895,39,2025-06-05 06:42:00+03,ready,159790.00
24779,19918,50,2025-06-05 06:51:00+03,completed,186580.00
24780,19941,61,2025-06-05 07:00:00+03,cancelled,35110.00
24781,19964,72,2025-06-05 07:09:00+03,created,184875.00
24782,19987,83,2025-06-05 07:18:00+03,paid,126295.00
24783,20010,94,2025-06-05 07:27:00+03,shipped,11715.00
24784,20033,105,2025-06-05 07:36:00+03,ready,77810.00
24785,20056,116,2025-06-05 07:45:00+03,completed,306635.00
24786,20079,7,2025-06-05 07:54:00+03,cancelled,56545.00
24787,20102,18,2025-06-05 08:03:00+03,created,225545.00
24788,20125,29,2025-06-05 08:12:00+03,paid,302650.00
24789,20148,40,2025-06-05 08:21:00+03,shipped,55050.00
24790,20171,51,2025-06-05 08:30:00+03,ready,43155.00
24791,20194,62,2025-06-05 08:39:00+03,completed,214090.00
24792,20217,73,2025-06-05 08:48:00+03,cancelled,121705.00
24793,20240,84,2025-06-05 08:57:00+03,created,74340.00
24794,20263,95,2025-06-05 09:06:00+03,paid,230280.00
24795,20286,106,2025-06-05 09:15:00+03,shipped,20735.00
24796,20309,117,2025-06-05 09:24:00+03,ready,49750.00
24797,20332,8,2025-06-05 09:33:00+03,completed,74670.00
24798,20355,19,2025-06-05 09:42:00+03,cancelled,97715.00
24799,20378,30,2025-06-05 09:51:00+03,created,128985.00
24800,20401,41,2025-06-05 10:00:00+03,paid,176460.00
24801,20424,52,2025-06-05 10:09:00+03,shipped,71245.00
24802,20447,63,2025-06-05 10:18:00+03,ready,74470.00
24803,20470,74,2025-06-05 10:27:00+03,completed,112175.00
24804,20493,85,2025-06-05 10:36:00+03,cancelled,41450.00
24805,20516,96,2025-06-05 10:45:00+03,created,167705.00
24806,20539,107,2025-06-05 10:54:00+03,paid,256490.00
24807,20562,118,2025-06-05 11:03:00+03,shipped,124455.00
24808,20585,9,2025-06-05 11:12:00+03,ready,76365.00
24809,20608,20,2025-06-05 11:21:00+03,completed,77530.00
24810,20631,31,2025-06-05 11:30:00+03,cancelled,23010.00
24811,20654,42,2025-06-05 11:39:00+03,created,150650.00
24812,20677,53,2025-06-05 11:48:00+03,paid,241820.00
24813,20700,64,2025-06-05 11:57:00+03,shipped,40115.00
24814,20723,75,2025-06-05 12:06:00+03,ready,304635.00
24815,20746,86,2025-06-05 12:15:00+03,completed,148410.00
24816,20769,97,2025-06-05 12:24:00+03,cancelled,15020.00
24817,20792,108,2025-06-05 12:33:00+03,created,62995.00
24818,20815,119,2025-06-05 12:42:00+03,paid,116550.00
24819,20838,10,2025-06-05 12:51:00+03,shipped,42725.00
24820,20861,21,2025-06-05 13:00:00+03,ready,81380.00
24821,20884,32,2025-06-05 13:09:00+03,completed,287640.00
24822,20907,43,2025-06-05 13:18:00+03,cancelled,43755.00
24823,20930,54,2025-06-05 13:27:00+03,created,34765.00
24824,20953,65,2025-06-05 13:36:00+03,paid,87155.00
24825,20976,76,2025-06-05 13:45:00+03,shipped,59885.00
24826,20999,87,2025-06-05 13:54:00+03,ready,105000.00
24827,21022,98,2025-06-05 14:03:00+03,completed,294145.00
24828,21045,109,2025-06-05 14:12:00+03,cancelled,26490.00
24829,21068,120,2025-06-05 14:21:00+03,created,91985.00
24830,21091,11,2025-06-05 14:30:00+03,paid,61485.00
24831,21114,22,2025-06-05 14:39:00+03,shipped,74645.00
24832,21137,33,2025-06-05 14:48:00+03,ready,198295.00
24833,21160,44,2025-06-05 14:57:00+03,completed,104025.00
24834,21183,55,2025-06-05 15:06:00+03,cancelled,173625.00
24835,21206,66,2025-06-05 15:15:00+03,created,46330.00
24836,21229,77,2025-06-05 15:24:00+03,paid,92565.00
24837,21252,88,2025-06-05 15:33:00+03,shipped,34830.00
24838,21275,99,2025-06-05 15:42:00+03,ready,157315.00
24839,21298,110,2025-06-05 15:51:00+03,completed,185755.00
24840,21321,1,2025-06-05 16:00:00+03,cancelled,34285.00
24841,21344,12,2025-06-05 16:09:00+03,created,189825.00
24842,21367,23,2025-06-05 16:18:00+03,paid,126020.00
24843,21390,34,2025-06-05 16:27:00+03,shipped,10890.00
24844,21413,45,2025-06-05 16:36:00+03,ready,76160.00
24845,21436,56,2025-06-05 16:45:00+03,completed,312410.00
24846,21459,67,2025-06-05 16:54:00+03,cancelled,56545.00
24847,21482,78,2025-06-05 17:03:00+03,created,229120.00
24848,21505,89,2025-06-05 17:12:00+03,paid,299350.00
24849,21528,100,2025-06-05 17:21:00+03,shipped,53400.00
24850,21551,111,2025-06-05 17:30:00+03,ready,40680.00
24851,21574,2,2025-06-05 17:39:00+03,completed,213815.00
24852,21597,13,2025-06-05 17:48:00+03,cancelled,126105.00
24853,21620,24,2025-06-05 17:57:00+03,created,71865.00
24854,21643,35,2025-06-05 18:06:00+03,paid,233580.00
24855,21666,46,2025-06-05 18:15:00+03,shipped,19085.00
24856,21689,57,2025-06-05 18:24:00+03,ready,53325.00
24857,21712,68,2025-06-05 18:33:00+03,completed,78795.00
24858,21735,79,2025-06-05 18:42:00+03,cancelled,96065.00
24859,21758,90,2025-06-05 18:51:00+03,created,131185.00
24860,21781,101,2025-06-05 19:00:00+03,paid,175910.00
24861,21804,112,2025-06-05 19:09:00+03,shipped,75645.00
24862,21827,3,2025-06-05 19:18:00+03,ready,80245.00
24863,21850,14,2025-06-05 19:27:00+03,completed,108050.00
24864,21873,25,2025-06-05 19:36:00+03,cancelled,39800.00
24865,21896,36,2025-06-05 19:45:00+03,created,165230.00
24866,21919,47,2025-06-05 19:54:00+03,paid,261440.00
24867,21942,58,2025-06-05 20:03:00+03,shipped,125005.00
24868,21965,69,2025-06-05 20:12:00+03,ready,73890.00
24869,21988,80,2025-06-05 20:21:00+03,completed,79455.00
24870,22011,91,2025-06-05 20:30:00+03,cancelled,22185.00
24871,22034,102,2025-06-05 20:39:00+03,created,148175.00
24872,22057,113,2025-06-05 20:48:00+03,paid,240170.00
24873,22080,4,2025-06-05 20:57:00+03,shipped,39290.00
24874,22103,15,2025-06-05 21:06:00+03,ready,302160.00
24875,22126,26,2025-06-05 21:15:00+03,completed,146760.00
24876,22149,37,2025-06-05 21:24:00+03,cancelled,17220.00
24877,22172,48,2025-06-05 21:33:00+03,created,60520.00
24878,22195,59,2025-06-05 21:42:00+03,paid,120125.00
24879,22218,70,2025-06-05 21:51:00+03,shipped,41900.00
24880,22241,81,2025-06-05 22:00:00+03,ready,77255.00
24881,22264,92,2025-06-05 22:09:00+03,completed,286815.00
24882,22287,103,2025-06-05 22:18:00+03,cancelled,42930.00
24883,22310,114,2025-06-05 22:27:00+03,created,33115.00
24884,22333,5,2025-06-05 22:36:00+03,paid,95955.00
24885,22356,16,2025-06-05 22:45:00+03,shipped,59885.00
24886,22379,27,2025-06-05 22:54:00+03,ready,102525.00
24887,22402,38,2025-06-05 23:03:00+03,completed,290845.00
24888,22425,49,2025-06-05 23:12:00+03,cancelled,26490.00
24889,22448,60,2025-06-05 23:21:00+03,created,92535.00
24890,22471,71,2025-06-05 23:30:00+03,paid,58185.00
24891,22494,82,2025-06-05 23:39:00+03,shipped,72995.00
24892,22517,93,2025-06-05 23:48:00+03,ready,195820.00
24893,22540,104,2025-06-05 23:57:00+03,completed,101275.00
24894,22563,115,2025-06-06 00:06:00+03,cancelled,178025.00
24895,22586,6,2025-06-06 00:15:00+03,created,43855.00
24896,22609,17,2025-06-06 00:24:00+03,paid,87615.00
24897,22632,28,2025-06-06 00:33:00+03,shipped,33180.00
24898,22655,39,2025-06-06 00:42:00+03,ready,163915.00
24899,22678,50,2025-06-06 00:51:00+03,completed,194280.00
24900,22701,61,2025-06-06 01:00:00+03,cancelled,32635.00
24901,22724,72,2025-06-06 01:09:00+03,created,189000.00
24902,22747,83,2025-06-06 01:18:00+03,paid,121895.00
24903,22770,94,2025-06-06 01:27:00+03,shipped,15290.00
24904,22793,105,2025-06-06 01:36:00+03,ready,81935.00
24905,22816,116,2025-06-06 01:45:00+03,completed,308285.00
24906,22839,7,2025-06-06 01:54:00+03,cancelled,54070.00
24907,22862,18,2025-06-06 02:03:00+03,created,226645.00
24908,22885,29,2025-06-06 02:12:00+03,paid,310350.00
24909,22908,40,2025-06-06 02:21:00+03,shipped,55600.00
24910,22931,51,2025-06-06 02:30:00+03,ready,38205.00
24911,22954,62,2025-06-06 02:39:00+03,completed,209690.00
24912,22977,73,2025-06-06 02:48:00+03,cancelled,125280.00
24913,23000,84,2025-06-06 02:57:00+03,created,78465.00
24914,23023,95,2025-06-06 03:06:00+03,paid,231930.00
24915,23046,106,2025-06-06 03:15:00+03,shipped,18260.00
24916,23069,117,2025-06-06 03:24:00+03,ready,50850.00
24917,23092,8,2025-06-06 03:33:00+03,completed,76320.00
24918,23115,19,2025-06-06 03:42:00+03,cancelled,98265.00
24919,23138,30,2025-06-06 03:51:00+03,created,128710.00
24920,23161,41,2025-06-06 04:00:00+03,paid,175085.00
24921,23184,52,2025-06-06 04:09:00+03,shipped,74820.00
24922,23207,63,2025-06-06 04:18:00+03,ready,78595.00
24923,23230,74,2025-06-06 04:27:00+03,completed,107775.00
24924,23253,85,2025-06-06 04:36:00+03,cancelled,38975.00
24925,23276,96,2025-06-06 04:45:00+03,created,163580.00
24926,23299,107,2025-06-06 04:54:00+03,paid,267215.00
24927,23322,118,2025-06-06 05:03:00+03,shipped,125005.00
24928,23345,9,2025-06-06 05:12:00+03,ready,77465.00
24929,23368,20,2025-06-06 05:21:00+03,completed,76155.00
24930,23391,31,2025-06-06 05:30:00+03,cancelled,20535.00
24931,23414,42,2025-06-06 05:39:00+03,created,148725.00
24932,23437,53,2025-06-06 05:48:00+03,paid,236870.00
24933,23460,64,2025-06-06 05:57:00+03,shipped,37640.00
24934,23483,75,2025-06-06 06:06:00+03,ready,299685.00
24935,23506,86,2025-06-06 06:15:00+03,completed,150060.00
24936,23529,97,2025-06-06 06:24:00+03,cancelled,15570.00
24937,23552,108,2025-06-06 06:33:00+03,created,64095.00
24938,23575,119,2025-06-06 06:42:00+03,paid,124250.00
24939,23598,10,2025-06-06 06:51:00+03,shipped,40250.00
24940,23621,21,2025-06-06 07:00:00+03,ready,79455.00
24941,23644,32,2025-06-06 07:09:00+03,completed,286265.00
24942,23667,43,2025-06-06 07:18:00+03,cancelled,41280.00
24943,23690,54,2025-06-06 07:27:00+03,created,29815.00
24944,23713,65,2025-06-06 07:36:00+03,paid,91830.00
24945,23736,76,2025-06-06 07:45:00+03,shipped,64285.00
24946,23759,87,2025-06-06 07:54:00+03,ready,109125.00
24947,23782,98,2025-06-06 08:03:00+03,completed,295795.00
24948,23805,109,2025-06-06 08:12:00+03,cancelled,27040.00
24949,23828,120,2025-06-06 08:21:00+03,created,90060.00
24950,23851,11,2025-06-06 08:30:00+03,paid,60110.00
24951,23874,22,2025-06-06 08:39:00+03,shipped,72170.00
24952,23897,33,2025-06-06 08:48:00+03,ready,193345.00
24953,23920,44,2025-06-06 08:57:00+03,completed,99625.00
24954,23943,55,2025-06-06 09:06:00+03,cancelled,177200.00
24955,23966,66,2025-06-06 09:15:00+03,created,50455.00
24956,23989,77,2025-06-06 09:24:00+03,paid,85965.00
24957,24012,88,2025-06-06 09:33:00+03,shipped,32355.00
24958,24035,99,2025-06-06 09:42:00+03,ready,161440.00
24959,24058,110,2025-06-06 09:51:00+03,completed,193455.00
24960,24081,1,2025-06-06 10:00:00+03,cancelled,31810.00
24961,24104,12,2025-06-06 10:09:00+03,created,184875.00
24962,24127,23,2025-06-06 10:18:00+03,paid,121070.00
24963,24150,34,2025-06-06 10:27:00+03,shipped,14465.00
24964,24173,45,2025-06-06 10:36:00+03,ready,80285.00
24965,24196,56,2025-06-06 10:45:00+03,completed,308010.00
24966,24219,67,2025-06-06 10:54:00+03,cancelled,54070.00
24967,24242,78,2025-06-06 11:03:00+03,created,224170.00
24968,24265,89,2025-06-06 11:12:00+03,paid,307050.00
24969,24288,100,2025-06-06 11:21:00+03,shipped,55600.00
24970,24311,111,2025-06-06 11:30:00+03,ready,44805.00
24971,24334,2,2025-06-06 11:39:00+03,completed,206390.00
24972,24357,13,2025-06-06 11:48:00+03,cancelled,123630.00
24973,24380,24,2025-06-06 11:57:00+03,created,75990.00
24974,24403,35,2025-06-06 12:06:00+03,paid,229180.00
24975,24426,46,2025-06-06 12:15:00+03,shipped,22660.00
24976,24449,57,2025-06-06 12:24:00+03,ready,48375.00
24977,24472,68,2025-06-06 12:33:00+03,completed,80445.00
24978,24495,79,2025-06-06 12:42:00+03,cancelled,96615.00
24979,24518,90,2025-06-06 12:51:00+03,created,132285.00
24980,24541,101,2025-06-06 13:00:00+03,paid,177560.00
24981,24564,112,2025-06-06 13:09:00+03,shipped,73170.00
24982,24587,3,2025-06-06 13:18:00+03,ready,77770.00
24983,24610,14,2025-06-06 13:27:00+03,completed,103650.00
24984,24633,25,2025-06-06 13:36:00+03,cancelled,43375.00
24985,24656,36,2025-06-06 13:45:00+03,created,169355.00
24986,24679,47,2025-06-06 13:54:00+03,paid,263090.00
24987,24702,58,2025-06-06 14:03:00+03,shipped,122530.00
24988,24725,69,2025-06-06 14:12:00+03,ready,74990.00
24989,24748,80,2025-06-06 14:21:00+03,completed,81105.00
24990,24771,91,2025-06-06 14:30:00+03,cancelled,22735.00
24991,24794,102,2025-06-06 14:39:00+03,created,146250.00
24992,24817,113,2025-06-06 14:48:00+03,paid,238795.00
24993,24840,4,2025-06-06 14:57:00+03,shipped,36815.00
24994,24863,15,2025-06-06 15:06:00+03,ready,306285.00
24995,24886,26,2025-06-06 15:15:00+03,completed,148410.00
24996,24909,37,2025-06-06 15:24:00+03,cancelled,14745.00
24997,24932,48,2025-06-06 15:33:00+03,created,61620.00
24998,24955,59,2025-06-06 15:42:00+03,paid,121775.00
24999,24978,70,2025-06-06 15:51:00+03,shipped,42450.00
25000,25001,81,2025-06-06 16:00:00+03,ready,76980.00
25001,25024,92,2025-06-06 16:09:00+03,completed,285440.00
25002,25047,103,2025-06-06 16:18:00+03,cancelled,40455.00
25003,25070,114,2025-06-06 16:27:00+03,created,28165.00
25004,25093,5,2025-06-06 16:36:00+03,paid,88530.00
25005,25116,16,2025-06-06 16:45:00+03,shipped,63460.00
25006,25139,27,2025-06-06 16:54:00+03,ready,107475.00
25007,25162,38,2025-06-06 17:03:00+03,completed,301570.00
25008,25185,49,2025-06-06 17:12:00+03,cancelled,27040.00
25009,25208,60,2025-06-06 17:21:00+03,created,93635.00
25010,25231,71,2025-06-06 17:30:00+03,paid,56810.00
25011,25254,82,2025-06-06 17:39:00+03,shipped,70520.00
25012,25277,93,2025-06-06 17:48:00+03,ready,193895.00
25013,25300,104,2025-06-06 17:57:00+03,completed,96325.00
25014,25323,115,2025-06-06 18:06:00+03,cancelled,175550.00
25015,25346,6,2025-06-06 18:15:00+03,created,47980.00
25016,25369,17,2025-06-06 18:24:00+03,paid,92290.00
25017,25392,28,2025-06-06 18:33:00+03,shipped,36755.00
25018,25415,39,2025-06-06 18:42:00+03,ready,158965.00
25019,25438,50,2025-06-06 18:51:00+03,completed,188505.00
25020,25461,61,2025-06-06 19:00:00+03,cancelled,30160.00
25021,25484,72,2025-06-06 19:09:00+03,created,187075.00
25022,25507,83,2025-06-06 19:18:00+03,paid,120520.00
25023,25530,94,2025-06-06 19:27:00+03,shipped,12815.00
25024,25553,105,2025-06-06 19:36:00+03,ready,76985.00
25025,25576,116,2025-06-06 19:45:00+03,completed,303885.00
25026,25599,7,2025-06-06 19:54:00+03,cancelled,58470.00
25027,25622,18,2025-06-06 20:03:00+03,created,230770.00
25028,25645,29,2025-06-06 20:12:00+03,paid,302925.00
25029,25668,40,2025-06-06 20:21:00+03,shipped,53125.00
25030,25691,51,2025-06-06 20:30:00+03,ready,42330.00
25031,25714,62,2025-06-06 20:39:00+03,completed,217390.00
25032,25737,73,2025-06-06 20:48:00+03,cancelled,125830.00
25033,25760,84,2025-06-06 20:57:00+03,created,73515.00
25034,25783,95,2025-06-06 21:06:00+03,paid,227530.00
25035,25806,106,2025-06-06 21:15:00+03,shipped,21835.00
25036,25829,117,2025-06-06 21:24:00+03,ready,54975.00
25037,25852,8,2025-06-06 21:33:00+03,completed,78795.00
25038,25875,19,2025-06-06 21:42:00+03,cancelled,95790.00
25039,25898,30,2025-06-06 21:51:00+03,created,129810.00
25040,25921,41,2025-06-06 22:00:00+03,paid,176735.00
25041,25944,52,2025-06-06 22:09:00+03,shipped,75370.00
25042,25967,63,2025-06-06 22:18:00+03,ready,79695.00
25043,25990,74,2025-06-06 22:27:00+03,completed,102825.00
25044,26013,85,2025-06-06 22:36:00+03,cancelled,42550.00
25045,26036,96,2025-06-06 22:45:00+03,created,167705.00
25046,26059,107,2025-06-06 22:54:00+03,paid,262815.00
25047,26082,118,2025-06-06 23:03:00+03,shipped,122530.00
25048,26105,9,2025-06-06 23:12:00+03,ready,72515.00
25049,26128,20,2025-06-06 23:21:00+03,completed,86880.00
25050,26151,31,2025-06-06 23:30:00+03,cancelled,22735.00
25051,26174,42,2025-06-06 23:39:00+03,created,149825.00
25052,26197,53,2025-06-06 23:48:00+03,paid,235495.00
25053,26220,64,2025-06-06 23:57:00+03,shipped,35165.00
25054,26243,75,2025-06-07 00:06:00+03,ready,303810.00
25055,26266,86,2025-06-07 00:15:00+03,completed,145660.00
25056,26289,97,2025-06-07 00:24:00+03,cancelled,19145.00
25057,26312,108,2025-06-07 00:33:00+03,created,59145.00
25058,26335,119,2025-06-07 00:42:00+03,paid,125900.00
25059,26358,10,2025-06-07 00:51:00+03,shipped,40800.00
25060,26381,21,2025-06-07 01:00:00+03,ready,80555.00
25061,26404,32,2025-06-07 01:09:00+03,completed,287915.00
25062,26427,43,2025-06-07 01:18:00+03,cancelled,38805.00
25063,26450,54,2025-06-07 01:27:00+03,created,30365.00
25064,26473,65,2025-06-07 01:36:00+03,paid,90455.00
25065,26496,76,2025-06-07 01:45:00+03,shipped,61810.00
25066,26519,87,2025-06-07 01:54:00+03,ready,104175.00
25067,26542,98,2025-06-07 02:03:00+03,completed,297445.00
25068,26565,109,2025-06-07 02:12:00+03,cancelled,24565.00
25069,26588,120,2025-06-07 02:21:00+03,created,91160.00
25070,26611,11,2025-06-07 02:30:00+03,paid,61760.00
25071,26634,22,2025-06-07 02:39:00+03,shipped,72720.00
25072,26657,33,2025-06-07 02:48:00+03,ready,191420.00
25073,26680,44,2025-06-07 02:57:00+03,completed,98250.00
25074,26703,55,2025-06-07 03:06:00+03,cancelled,174725.00
25075,26726,66,2025-06-07 03:15:00+03,created,45505.00
25076,26749,77,2025-06-07 03:24:00+03,paid,90640.00
25077,26772,88,2025-06-07 03:33:00+03,shipped,35930.00
25078,26795,99,2025-06-07 03:42:00+03,ready,165565.00
25079,26818,110,2025-06-07 03:51:00+03,completed,189055.00
25080,26841,1,2025-06-07 04:00:00+03,cancelled,32360.00
25081,26864,12,2025-06-07 04:09:00+03,created,189000.00
25082,26887,23,2025-06-07 04:18:00+03,paid,119695.00
25083,26910,34,2025-06-07 04:27:00+03,shipped,11990.00
25084,26933,45,2025-06-07 04:36:00+03,ready,75335.00
25085,26956,56,2025-06-07 04:45:00+03,completed,300585.00
25086,26979,67,2025-06-07 04:54:00+03,cancelled,57645.00
25087,27002,78,2025-06-07 05:03:00+03,created,229120.00
25088,27025,89,2025-06-07 05:12:00+03,paid,311725.00
25089,27048,100,2025-06-07 05:21:00+03,shipped,53125.00
25090,27071,111,2025-06-07 05:30:00+03,ready,39855.00
25091,27094,2,2025-06-07 05:39:00+03,completed,214090.00
25092,27117,13,2025-06-07 05:48:00+03,cancelled,124180.00
25093,27140,24,2025-06-07 05:57:00+03,created,80115.00
25094,27163,35,2025-06-07 06:06:00+03,paid,224230.00
25095,27186,46,2025-06-07 06:15:00+03,shipped,20185.00
25096,27209,57,2025-06-07 06:24:00+03,ready,52500.00
25097,27232,68,2025-06-07 06:33:00+03,completed,76045.00
25098,27255,79,2025-06-07 06:42:00+03,cancelled,100190.00
25099,27278,90,2025-06-07 06:51:00+03,created,127335.00
25100,27301,101,2025-06-07 07:00:00+03,paid,180860.00
25101,27324,112,2025-06-07 07:09:00+03,shipped,73720.00
25102,27347,3,2025-06-07 07:18:00+03,ready,81895.00
25103,27370,14,2025-06-07 07:27:00+03,completed,111350.00
25104,27393,25,2025-06-07 07:36:00+03,cancelled,40900.00
25105,27416,36,2025-06-07 07:45:00+03,created,164405.00
25106,27439,47,2025-06-07 07:54:00+03,paid,258690.00
25107,27462,58,2025-06-07 08:03:00+03,shipped,126930.00
25108,27485,69,2025-06-07 08:12:00+03,ready,79115.00
25109,27508,80,2025-06-07 08:21:00+03,completed,82755.00
25110,27531,91,2025-06-07 08:30:00+03,cancelled,20260.00
25111,27554,102,2025-06-07 08:39:00+03,created,147350.00
25112,27577,113,2025-06-07 08:48:00+03,paid,240445.00
25113,27600,4,2025-06-07 08:57:00+03,shipped,37365.00
25114,27623,15,2025-06-07 09:06:00+03,ready,301335.00
25115,27646,26,2025-06-07 09:15:00+03,completed,144010.00
25116,27669,37,2025-06-07 09:24:00+03,cancelled,18320.00
25117,27692,48,2025-06-07 09:33:00+03,created,65745.00
25118,27715,59,2025-06-07 09:42:00+03,paid,126450.00
25119,27738,70,2025-06-07 09:51:00+03,shipped,39975.00
25120,27761,81,2025-06-07 10:00:00+03,ready,78080.00
25121,27784,92,2025-06-07 10:09:00+03,completed,287090.00
25122,27807,103,2025-06-07 10:18:00+03,cancelled,41005.00
25123,27830,114,2025-06-07 10:27:00+03,created,32290.00
25124,27853,5,2025-06-07 10:36:00+03,paid,89630.00
25125,27876,16,2025-06-07 10:45:00+03,shipped,60985.00
