id,employee_id,facility_id,start_date,end_date
21031,21031,31,2023-03-04,
21032,21032,32,2023-03-05,
21033,21033,33,2023-03-06,
21034,21034,34,2023-03-07,
21035,21035,35,2023-03-08,
21036,21036,36,2023-03-09,
21037,21037,37,2023-03-10,
21038,21038,38,2023-03-11,
21039,21039,39,2023-03-12,
21040,21040,40,2023-03-13,
21041,21041,41,2023-03-14,
21042,21042,42,2023-03-15,
21043,21043,43,2023-03-16,
21044,21044,44,2023-03-17,
21045,21045,45,2023-03-18,
21046,21046,46,2023-03-19,
21047,21047,47,2023-03-20,
21048,21048,48,2023-03-21,
21049,21049,49,2023-03-22,
21050,21050,50,2023-03-23,
21051,21051,51,2023-03-24,
21052,21052,52,2023-03-25,
21053,21053,53,2023-03-26,
21054,21054,54,2023-03-27,
21055,21055,55,2023-03-28,
21056,21056,56,2023-03-29,
21057,21057,57,2023-03-30,
21058,21058,58,2023-03-31,
21059,21059,59,2023-04-01,
21060,21060,60,2023-04-02,
21061,21061,61,2023-04-03,
21062,21062,62,2023-04-04,
21063,21063,63,2023-04-05,
21064,21064,64,2023-04-06,
21065,21065,65,2023-04-07,
21066,21066,66,2023-04-08,
21067,21067,67,2023-04-09,
21068,21068,68,2023-04-10,
21069,21069,69,2023-04-11,
21070,21070,70,2023-04-12,
21071,21071,71,2023-04-13,
21072,21072,72,2023-04-14,
21073,21073,73,2023-04-15,
21074,21074,74,2023-04-16,
21075,21075,75,2023-04-17,
21076,21076,76,2023-04-18,
21077,21077,77,2023-04-19,
21078,21078,78,2023-04-20,
21079,21079,79,2023-04-21,
21080,21080,80,2023-04-22,
21081,21081,81,2023-04-23,
21082,21082,82,2023-04-24,
21083,21083,83,2023-04-25,
21084,21084,84,2023-04-26,
21085,21085,85,2023-04-27,
21086,21086,86,2023-04-28,
21087,21087,87,2023-04-29,
21088,21088,88,2023-04-30,
21089,21089,89,2023-05-01,
21090,21090,90,2023-05-02,
21091,21091,91,2023-05-03,
21092,21092,92,2023-05-04,
21093,21093,93,2023-05-05,
21094,21094,94,2023-05-06,
21095,21095,95,2023-05-07,
21096,21096,96,2023-05-08,
21097,21097,97,2023-05-09,
21098,21098,98,2023-05-10,
21099,21099,99,2023-05-11,
21100,21100,100,2023-05-12,
21101,21101,101,2023-05-13,
21102,21102,102,2023-05-14,
21103,21103,103,2023-05-15,
21104,21104,104,2023-05-16,
21105,21105,105,2023-05-17,
21106,21106,106,2023-05-18,
21107,21107,107,2023-05-19,
21108,21108,108,2023-05-20,
21109,21109,109,2023-05-21,
21110,21110,110,2023-05-22,
21111,21111,111,2023-05-23,
21112,21112,112,2023-05-24,
21113,21113,113,2023-05-25,
21114,21114,114,2023-05-26,
21115,21115,115,2023-05-27,
21116,21116,116,2023-05-28,
21117,21117,117,2023-05-29,
21118,21118,118,2023-05-30,
21119,21119,119,2023-05-31,
21120,21120,120,2023-06-01,
21121,21121,121,2023-06-02,
21122,21122,122,2023-06-03,
21123,21123,123,2023-06-04,
21124,21124,124,2023-06-05,
21125,21125,125,2023-06-06,
21126,21126,126,2023-06-07,
21127,21127,127,2023-06-08,
21128,21128,128,2023-06-09,
21129,21129,129,2023-06-10,
21130,21130,130,2023-06-11,
21131,21131,131,2023-06-12,
21132,21132,132,2023-06-13,
21133,21133,133,2023-06-14,
21134,21134,134,2023-06-15,
21135,21135,135,2023-06-16,
21136,21136,136,2023-06-17,
21137,21137,137,2023-06-18,
21138,21138,138,2023-06-19,
21139,21139,139,2023-06-20,
21140,21140,140,2023-06-21,
21141,21141,141,2023-06-22,
21142,21142,142,2023-06-23,
21143,21143,143,2023-06-24,
21144,21144,144,2023-06-25,
21145,21145,145,2023-06-26,
21146,21146,146,2023-06-27,
21147,21147,147,2023-06-28,
21148,21148,148,2023-06-29,
21149,21149,149,2023-06-30,
21150,21150,150,2023-07-01,
21151,21151,151,2023-07-02,
21152,21152,152,2023-07-03,
21153,21153,153,2023-07-04,
21154,21154,154,2023-07-05,
21155,21155,155,2023-07-06,
21156,21156,156,2023-07-07,
21157,21157,157,2023-07-08,
21158,21158,158,2023-07-09,
21159,21159,159,2023-07-10,
21160,21160,160,2023-07-11,
21161,21161,161,2023-07-12,
21162,21162,162,2023-07-13,
21163,21163,163,2023-07-14,
21164,21164,164,2023-07-15,
21165,21165,165,2023-07-16,
21166,21166,166,2023-07-17,
21167,21167,167,2023-07-18,
21168,21168,168,2023-07-19,
21169,21169,169,2023-07-20,
21170,21170,170,2023-07-21,
21171,21171,171,2023-07-22,
21172,21172,172,2023-07-23,
21173,21173,173,2023-07-24,
21174,21174,174,2023-07-25,
21175,21175,175,2023-07-26,
21176,21176,176,2023-07-27,
21177,21177,177,2023-07-28,
21178,21178,178,2023-07-29,
21179,21179,179,2023-07-30,
21180,21180,180,2023-07-31,
21181,21181,181,2023-08-01,
21182,21182,182,2023-08-02,
21183,21183,183,2023-08-03,
21184,21184,184,2023-08-04,
21185,21185,185,2023-08-05,
21186,21186,186,2023-08-06,
21187,21187,187,2023-08-07,
21188,21188,188,2023-08-08,
21189,21189,189,2023-08-09,
21190,21190,190,2023-08-10,
21191,21191,191,2023-08-11,
21192,21192,192,2023-08-12,
21193,21193,193,2023-08-13,
21194,21194,194,2023-08-14,
21195,21195,195,2023-08-15,
21196,21196,196,2023-08-16,
21197,21197,197,2023-08-17,
21198,21198,198,2023-08-18,
21199,21199,199,2023-08-19,
21200,21200,200,2023-08-20,
21201,21201,1,2023-08-21,
21202,21202,2,2023-08-22,
21203,21203,3,2023-08-23,
21204,21204,4,2023-08-24,
21205,21205,5,2023-08-25,
21206,21206,6,2023-08-26,
21207,21207,7,2023-08-27,
21208,21208,8,2023-08-28,
21209,21209,9,2023-08-29,
21210,21210,10,2023-08-30,
21211,21211,11,2023-08-31,
21212,21212,12,2023-09-01,
21213,21213,13,2023-09-02,
21214,21214,14,2023-09-03,
21215,21215,15,2023-09-04,
21216,21216,16,2023-09-05,
21217,21217,17,2023-09-06,
21218,21218,18,2023-09-07,
21219,21219,19,2023-09-08,
21220,21220,20,2023-09-09,
21221,21221,21,2023-09-10,
21222,21222,22,2023-09-11,
21223,21223,23,2023-09-12,
21224,21224,24,2023-09-13,
21225,21225,25,2023-09-14,
21226,21226,26,2023-09-15,
21227,21227,27,2023-09-16,
21228,21228,28,2023-09-17,
21229,21229,29,2023-09-18,
21230,21230,30,2023-09-19,
21231,21231,31,2023-09-20,
21232,21232,32,2023-09-21,
21233,21233,33,2023-09-22,
21234,21234,34,2023-09-23,
21235,21235,35,2023-09-24,
21236,21236,36,2023-09-25,
21237,21237,37,2023-09-26,
21238,21238,38,2023-09-27,
21239,21239,39,2023-09-28,
21240,21240,40,2023-09-29,
21241,21241,41,2023-09-30,
21242,21242,42,2023-10-01,
21243,21243,43,2023-10-02,
21244,21244,44,2023-10-03,
21245,21245,45,2023-10-04,
21246,21246,46,2023-10-05,
21247,21247,47,2023-10-06,
21248,21248,48,2023-10-07,
21249,21249,49,2023-10-08,
21250,21250,50,2023-10-09,
21251,21251,51,2023-10-10,
21252,21252,52,2023-10-11,
21253,21253,53,2023-10-12,
21254,21254,54,2023-10-13,
21255,21255,55,2023-10-14,
21256,21256,56,2023-10-15,
21257,21257,57,2023-10-16,
21258,21258,58,2023-10-17,
21259,21259,59,2023-10-18,
21260,21260,60,2023-10-19,
21261,21261,61,2023-10-20,
21262,21262,62,2023-10-21,
21263,21263,63,2023-10-22,
21264,21264,64,2023-10-23,
21265,21265,65,2023-10-24,
21266,21266,66,2023-10-25,
21267,21267,67,2023-10-26,
21268,21268,68,2023-10-27,
21269,21269,69,2023-10-28,
21270,21270,70,2023-10-29,
21271,21271,71,2023-10-30,
21272,21272,72,2023-10-31,
21273,21273,73,2023-11-01,
21274,21274,74,2023-11-02,
21275,21275,75,2023-11-03,
21276,21276,76,2023-11-04,
21277,21277,77,2023-11-05,
21278,21278,78,2023-11-06,
21279,21279,79,2023-11-07,
21280,21280,80,2023-11-08,
21281,21281,81,2023-11-09,
21282,21282,82,2023-11-10,
21283,21283,83,2023-11-11,
21284,21284,84,2023-11-12,
21285,21285,85,2023-11-13,
21286,21286,86,2023-11-14,
21287,21287,87,2023-11-15,
21288,21288,88,2023-11-16,
21289,21289,89,2023-11-17,
21290,21290,90,2023-11-18,
21291,21291,91,2023-11-19,
21292,21292,92,2023-11-20,
21293,21293,93,2023-11-21,
21294,21294,94,2023-11-22,
21295,21295,95,2023-11-23,
21296,21296,96,2023-11-24,
21297,21297,97,2023-11-25,
21298,21298,98,2023-11-26,
21299,21299,99,2023-11-27,
21300,21300,100,2023-11-28,
21301,21301,101,2023-11-29,
21302,21302,102,2023-11-30,
21303,21303,103,2023-12-01,
21304,21304,104,2023-12-02,
21305,21305,105,2023-12-03,
21306,21306,106,2023-12-04,
21307,21307,107,2023-12-05,
21308,21308,108,2023-12-06,
21309,21309,109,2023-12-07,
21310,21310,110,2023-12-08,
21311,21311,111,2023-12-09,
21312,21312,112,2023-12-10,
21313,21313,113,2023-12-11,
21314,21314,114,2023-12-12,
21315,21315,115,2023-12-13,
21316,21316,116,2023-12-14,
21317,21317,117,2023-12-15,
21318,21318,118,2023-12-16,
21319,21319,119,2023-12-17,
21320,21320,120,2023-12-18,
21321,21321,121,2023-12-19,
21322,21322,122,2023-12-20,
21323,21323,123,2023-12-21,
21324,21324,124,2023-12-22,
21325,21325,125,2023-12-23,
21326,21326,126,2023-12-24,
21327,21327,127,2023-12-25,
21328,21328,128,2023-12-26,
21329,21329,129,2023-12-27,
21330,21330,130,2023-12-28,
21331,21331,131,2023-12-29,
21332,21332,132,2023-12-30,
21333,21333,133,2023-12-31,
21334,21334,134,2024-01-01,
21335,21335,135,2024-01-02,
21336,21336,136,2024-01-03,
21337,21337,137,2024-01-04,
21338,21338,138,2024-01-05,
21339,21339,139,2024-01-06,
21340,21340,140,2024-01-07,
21341,21341,141,2024-01-08,
21342,21342,142,2024-01-09,
21343,21343,143,2024-01-10,
21344,21344,144,2024-01-11,
21345,21345,145,2024-01-12,
21346,21346,146,2024-01-13,
21347,21347,147,2024-01-14,
21348,21348,148,2024-01-15,
21349,21349,149,2024-01-16,
21350,21350,150,2024-01-17,
21351,21351,151,2024-01-18,
21352,21352,152,2024-01-19,
21353,21353,153,2024-01-20,
21354,21354,154,2024-01-21,
21355,21355,155,2024-01-22,
21356,21356,156,2024-01-23,
21357,21357,157,2024-01-24,
21358,21358,158,2024-01-25,
21359,21359,159,2024-01-26,
21360,21360,160,2024-01-27,
21361,21361,161,2024-01-28,
21362,21362,162,2024-01-29,
21363,21363,163,2024-01-30,
21364,21364,164,2024-01-31,
21365,21365,165,2024-02-01,
21366,21366,166,2024-02-02,
21367,21367,167,2024-02-03,
21368,21368,168,2024-02-04,
21369,21369,169,2024-02-05,
21370,21370,170,2024-02-06,
21371,21371,171,2024-02-07,
21372,21372,172,2024-02-08,
21373,21373,173,2024-02-09,
21374,21374,174,2024-02-10,
21375,21375,175,2024-02-11,
21376,21376,176,2024-02-12,
21377,21377,177,2024-02-13,
21378,21378,178,2024-02-14,
21379,21379,179,2024-02-15,
21380,21380,180,2024-02-16,
21381,21381,181,2024-02-17,
21382,21382,182,2024-02-18,
21383,21383,183,2024-02-19,
21384,21384,184,2024-02-20,
21385,21385,185,2024-02-21,
21386,21386,186,2024-02-22,
21387,21387,187,2024-02-23,
21388,21388,188,2024-02-24,
21389,21389,189,2024-02-25,
21390,21390,190,2024-02-26,
21391,21391,191,2024-02-27,
21392,21392,192,2024-02-28,
21393,21393,193,2024-02-29,
21394,21394,194,2024-03-01,
21395,21395,195,2024-03-02,
21396,21396,196,2024-03-03,
21397,21397,197,2024-03-04,
21398,21398,198,2024-03-05,
21399,21399,199,2024-03-06,
21400,21400,200,2024-03-07,
21401,21401,1,2024-03-08,
21402,21402,2,2024-03-09,
21403,21403,3,2024-03-10,
21404,21404,4,2024-03-11,
21405,21405,5,2024-03-12,
21406,21406,6,2024-03-13,
21407,21407,7,2024-03-14,
21408,21408,8,2024-03-15,
21409,21409,9,2024-03-16,
21410,21410,10,2024-03-17,
21411,21411,11,2024-03-18,
21412,21412,12,2024-03-19,
21413,21413,13,2024-03-20,
21414,21414,14,2024-03-21,
21415,21415,15,2024-03-22,
21416,21416,16,2024-03-23,
21417,21417,17,2024-03-24,
21418,21418,18,2024-03-25,
21419,21419,19,2024-03-26,
21420,21420,20,2024-03-27,
21421,21421,21,2024-03-28,
21422,21422,22,2024-03-29,
21423,21423,23,2024-03-30,
21424,21424,24,2024-03-31,
21425,21425,25,2024-04-01,
21426,21426,26,2024-04-02,
21427,21427,27,2024-04-03,
21428,21428,28,2024-04-04,
21429,21429,29,2024-04-05,
21430,21430,30,2024-04-06,
21431,21431,31,2024-04-07,
21432,21432,32,2024-04-08,
21433,21433,33,2024-04-09,
21434,21434,34,2024-04-10,
21435,21435,35,2024-04-11,
21436,21436,36,2024-04-12,
21437,21437,37,2024-04-13,
21438,21438,38,2024-04-14,
21439,21439,39,2024-04-15,
21440,21440,40,2024-04-16,
21441,21441,41,2024-04-17,
21442,21442,42,2024-04-18,
21443,21443,43,2024-04-19,
21444,21444,44,2024-04-20,
21445,21445,45,2024-04-21,
21446,21446,46,2024-04-22,
21447,21447,47,2024-04-23,
21448,21448,48,2024-04-24,
21449,21449,49,2024-04-25,
21450,21450,50,2024-04-26,
21451,21451,51,2024-04-27,
21452,21452,52,2024-04-28,
21453,21453,53,2024-04-29,
21454,21454,54,2024-04-30,
21455,21455,55,2024-05-01,
21456,21456,56,2024-05-02,
21457,21457,57,2024-05-03,
21458,21458,58,2024-05-04,
21459,21459,59,2024-05-05,
21460,21460,60,2024-05-06,
21461,21461,61,2024-05-07,
21462,21462,62,2024-05-08,
21463,21463,63,2024-05-09,
21464,21464,64,2024-05-10,
21465,21465,65,2024-05-11,
21466,21466,66,2024-05-12,
21467,21467,67,2024-05-13,
21468,21468,68,2024-05-14,
21469,21469,69,2024-05-15,
21470,21470,70,2024-05-16,
21471,21471,71,2024-05-17,
21472,21472,72,2024-05-18,
21473,21473,73,2024-05-19,
21474,21474,74,2024-05-20,
21475,21475,75,2024-05-21,
21476,21476,76,2024-05-22,
21477,21477,77,2024-05-23,
21478,21478,78,2024-05-24,
21479,21479,79,2024-05-25,
21480,21480,80,2024-05-26,
21481,21481,81,2024-05-27,
21482,21482,82,2024-05-28,
21483,21483,83,2024-05-29,
21484,21484,84,2024-05-30,
21485,21485,85,2024-05-31,
21486,21486,86,2024-06-01,
21487,21487,87,2024-06-02,
21488,21488,88,2024-06-03,
21489,21489,89,2024-06-04,
21490,21490,90,2024-06-05,
21491,21491,91,2024-06-06,
21492,21492,92,2024-06-07,
21493,21493,93,2024-06-08,
21494,21494,94,2024-06-09,
21495,21495,95,2024-06-10,
21496,21496,96,2024-06-11,
21497,21497,97,2024-06-12,
21498,21498,98,2024-06-13,
21499,21499,99,2024-06-14,
21500,21500,100,2024-06-15,
21501,21501,101,2024-06-16,
21502,21502,102,2024-06-17,
21503,21503,103,2024-06-18,
21504,21504,104,2024-06-19,
21505,21505,105,2024-06-20,
21506,21506,106,2024-06-21,
21507,21507,107,2024-06-22,
21508,21508,108,2024-06-23,
21509,21509,109,2024-06-24,
21510,21510,110,2024-06-25,
21511,21511,111,2024-06-26,
21512,21512,112,2024-06-27,
21513,21513,113,2024-06-28,
21514,21514,114,2024-06-29,
21515,21515,115,2024-06-30,
21516,21516,116,2024-07-01,
21517,21517,117,2024-07-02,
21518,21518,118,2024-07-03,
21519,21519,119,2024-07-04,
21520,21520,120,2024-07-05,
21521,21521,121,2024-07-06,
21522,21522,122,2024-07-07,
21523,21523,123,2024-07-08,
21524,21524,124,2024-07-09,
21525,21525,125,2024-07-10,
21526,21526,126,2024-07-11,
21527,21527,127,2024-07-12,
21528,21528,128,2024-07-13,
21529,21529,129,2024-07-14,
21530,21530,130,2024-07-15,
21531,21531,131,2024-07-16,
21532,21532,132,2024-07-17,
21533,21533,133,2024-07-18,
21534,21534,134,2024-07-19,
21535,21535,135,2024-07-20,
21536,21536,136,2024-07-21,
21537,21537,137,2024-07-22,
21538,21538,138,2024-07-23,
21539,21539,139,2024-07-24,
21540,21540,140,2024-07-25,
21541,21541,141,2024-07-26,
21542,21542,142,2024-07-27,
21543,21543,143,2024-07-28,
21544,21544,144,2024-07-29,
21545,21545,145,2024-07-30,
21546,21546,146,2024-07-31,
21547,21547,147,2024-08-01,
21548,21548,148,2024-08-02,
21549,21549,149,2024-08-03,
21550,21550,150,2024-08-04,
21551,21551,151,2024-08-05,
21552,21552,152,2024-08-06,
21553,21553,153,2024-08-07,
21554,21554,154,2024-08-08,
21555,21555,155,2024-08-09,
21556,21556,156,2024-08-10,
21557,21557,157,2024-08-11,
21558,21558,158,2024-08-12,
21559,21559,159,2024-08-13,
21560,21560,160,2024-08-14,
21561,21561,161,2024-08-15,
21562,21562,162,2024-08-16,
21563,21563,163,2024-08-17,
21564,21564,164,2024-08-18,
21565,21565,165,2024-08-19,
21566,21566,166,2024-08-20,
21567,21567,167,2024-08-21,
21568,21568,168,2024-08-22,
21569,21569,169,2024-08-23,
21570,21570,170,2024-08-24,
21571,21571,171,2024-08-25,
21572,21572,172,2024-08-26,
21573,21573,173,2024-08-27,
21574,21574,174,2024-08-28,
21575,21575,175,2024-08-29,
21576,21576,176,2024-08-30,
21577,21577,177,2024-08-31,
21578,21578,178,2024-09-01,
21579,21579,179,2024-09-02,
21580,21580,180,2024-09-03,
21581,21581,181,2024-09-04,
21582,21582,182,2024-09-05,
21583,21583,183,2024-09-06,
21584,21584,184,2024-09-07,
21585,21585,185,2024-09-08,
21586,21586,186,2024-09-09,
21587,21587,187,2024-09-10,
21588,21588,188,2024-09-11,
21589,21589,189,2024-09-12,
21590,21590,190,2024-09-13,
21591,21591,191,2024-09-14,
21592,21592,192,2024-09-15,
21593,21593,193,2024-09-16,
21594,21594,194,2024-09-17,
21595,21595,195,2024-09-18,
21596,21596,196,2024-09-19,
21597,21597,197,2024-09-20,
21598,21598,198,2024-09-21,
21599,21599,199,2024-09-22,
21600,21600,200,2024-09-23,
21601,21601,1,2024-09-24,
21602,21602,2,2024-09-25,
21603,21603,3,2024-09-26,
21604,21604,4,2024-09-27,
21605,21605,5,2024-09-28,
21606,21606,6,2024-09-29,
21607,21607,7,2024-09-30,
21608,21608,8,2024-10-01,
21609,21609,9,2024-10-02,
21610,21610,10,2024-10-03,
21611,21611,11,2024-10-04,
21612,21612,12,2024-10-05,
21613,21613,13,2024-10-06,
21614,21614,14,2024-10-07,
21615,21615,15,2024-10-08,
21616,21616,16,2024-10-09,
21617,21617,17,2024-10-10,
21618,21618,18,2024-10-11,
21619,21619,19,2024-10-12,
21620,21620,20,2024-10-13,
21621,21621,21,2024-10-14,
21622,21622,22,2024-10-15,
21623,21623,23,2024-10-16,
21624,21624,24,2024-10-17,
21625,21625,25,2024-10-18,
21626,21626,26,2024-10-19,
21627,21627,27,2024-10-20,
21628,21628,28,2024-10-21,
21629,21629,29,2024-10-22,
21630,21630,30,2024-10-23,
21631,21631,31,2024-10-24,
21632,21632,32,2024-10-25,
21633,21633,33,2024-10-26,
21634,21634,34,2024-10-27,
21635,21635,35,2024-10-28,
21636,21636,36,2024-10-29,
21637,21637,37,2024-10-30,
21638,21638,38,2024-10-31,
21639,21639,39,2024-11-01,
21640,21640,40,2024-11-02,
21641,21641,41,2024-11-03,
21642,21642,42,2024-11-04,
21643,21643,43,2024-11-05,
21644,21644,44,2024-11-06,
21645,21645,45,2024-11-07,
21646,21646,46,2024-11-08,
21647,21647,47,2024-11-09,
21648,21648,48,2024-11-10,
21649,21649,49,2024-11-11,
21650,21650,50,2024-11-12,
21651,21651,51,2024-11-13,
21652,21652,52,2024-11-14,
21653,21653,53,2024-11-15,
21654,21654,54,2024-11-16,
21655,21655,55,2024-11-17,
21656,21656,56,2024-11-18,
21657,21657,57,2024-11-19,
21658,21658,58,2024-11-20,
21659,21659,59,2024-11-21,
21660,21660,60,2024-11-22,
21661,21661,61,2024-11-23,
21662,21662,62,2024-11-24,
21663,21663,63,2024-11-25,
21664,21664,64,2024-11-26,
21665,21665,65,2024-11-27,
21666,21666,66,2024-11-28,
21667,21667,67,2024-11-29,
21668,21668,68,2024-11-30,
21669,21669,69,2024-12-01,
21670,21670,70,2024-12-02,
21671,21671,71,2024-12-03,
21672,21672,72,2024-12-04,
21673,21673,73,2024-12-05,
21674,21674,74,2024-12-06,
21675,21675,75,2024-12-07,
21676,21676,76,2024-12-08,
21677,21677,77,2024-12-09,
21678,21678,78,2024-12-10,
21679,21679,79,2024-12-11,
21680,21680,80,2024-12-12,
21681,21681,81,2024-12-13,
21682,21682,82,2024-12-14,
21683,21683,83,2024-12-15,
21684,21684,84,2024-12-16,
21685,21685,85,2024-12-17,
21686,21686,86,2024-12-18,
21687,21687,87,2024-12-19,
21688,21688,88,2024-12-20,
21689,21689,89,2024-12-21,
21690,21690,90,2024-12-22,
21691,21691,91,2024-12-23,
21692,21692,92,2024-12-24,
21693,21693,93,2024-12-25,
21694,21694,94,2024-12-26,
21695,21695,95,2024-12-27,
21696,21696,96,2024-12-28,
21697,21697,97,2024-12-29,
21698,21698,98,2024-12-30,
21699,21699,99,2024-12-31,
21700,21700,100,2023-02-01,
21701,21701,101,2023-02-02,
21702,21702,102,2023-02-03,
21703,21703,103,2023-02-04,
21704,21704,104,2023-02-05,
21705,21705,105,2023-02-06,
21706,21706,106,2023-02-07,
21707,21707,107,2023-02-08,
21708,21708,108,2023-02-09,
21709,21709,109,2023-02-10,
21710,21710,110,2023-02-11,
21711,21711,111,2023-02-12,
21712,21712,112,2023-02-13,
21713,21713,113,2023-02-14,
21714,21714,114,2023-02-15,
21715,21715,115,2023-02-16,
21716,21716,116,2023-02-17,
21717,21717,117,2023-02-18,
21718,21718,118,2023-02-19,
21719,21719,119,2023-02-20,
21720,21720,120,2023-02-21,
21721,21721,121,2023-02-22,
21722,21722,122,2023-02-23,
21723,21723,123,2023-02-24,
21724,21724,124,2023-02-25,
21725,21725,125,2023-02-26,
21726,21726,126,2023-02-27,
21727,21727,127,2023-02-28,
21728,21728,128,2023-03-01,
21729,21729,129,2023-03-02,
21730,21730,130,2023-03-03,
21731,21731,131,2023-03-04,
21732,21732,132,2023-03-05,
21733,21733,133,2023-03-06,
21734,21734,134,2023-03-07,
21735,21735,135,2023-03-08,
21736,21736,136,2023-03-09,
21737,21737,137,2023-03-10,
21738,21738,138,2023-03-11,
21739,21739,139,2023-03-12,
21740,21740,140,2023-03-13,
21741,21741,141,2023-03-14,
21742,21742,142,2023-03-15,
21743,21743,143,2023-03-16,
21744,21744,144,2023-03-17,
21745,21745,145,2023-03-18,
21746,21746,146,2023-03-19,
21747,21747,147,2023-03-20,
21748,21748,148,2023-03-21,
21749,21749,149,2023-03-22,
21750,21750,150,2023-03-23,
21751,21751,151,2023-03-24,
21752,21752,152,2023-03-25,
21753,21753,153,2023-03-26,
21754,21754,154,2023-03-27,
21755,21755,155,2023-03-28,
21756,21756,156,2023-03-29,
21757,21757,157,2023-03-30,
21758,21758,158,2023-03-31,
21759,21759,159,2023-04-01,
21760,21760,160,2023-04-02,
21761,21761,161,2023-04-03,
21762,21762,162,2023-04-04,
21763,21763,163,2023-04-05,
21764,21764,164,2023-04-06,
21765,21765,165,2023-04-07,
21766,21766,166,2023-04-08,
21767,21767,167,2023-04-09,
21768,21768,168,2023-04-10,
21769,21769,169,2023-04-11,
21770,21770,170,2023-04-12,
21771,21771,171,2023-04-13,
21772,21772,172,2023-04-14,
21773,21773,173,2023-04-15,
21774,21774,174,2023-04-16,
21775,21775,175,2023-04-17,
21776,21776,176,2023-04-18,
21777,21777,177,2023-04-19,
21778,21778,178,2023-04-20,
21779,21779,179,2023-04-21,
21780,21780,180,2023-04-22,
21781,21781,181,2023-04-23,
21782,21782,182,2023-04-24,
21783,21783,183,2023-04-25,
21784,21784,184,2023-04-26,
21785,21785,185,2023-04-27,
21786,21786,186,2023-04-28,
21787,21787,187,2023-04-29,
21788,21788,188,2023-04-30,
21789,21789,189,2023-05-01,
21790,21790,190,2023-05-02,
21791,21791,191,2023-05-03,
21792,21792,192,2023-05-04,
21793,21793,193,2023-05-05,
21794,21794,194,2023-05-06,
21795,21795,195,2023-05-07,
21796,21796,196,2023-05-08,
21797,21797,197,2023-05-09,
21798,21798,198,2023-05-10,
21799,21799,199,2023-05-11,
21800,21800,200,2023-05-12,
21801,21801,1,2023-05-13,
21802,21802,2,2023-05-14,
21803,21803,3,2023-05-15,
21804,21804,4,2023-05-16,
21805,21805,5,2023-05-17,
21806,21806,6,2023-05-18,
21807,21807,7,2023-05-19,
21808,21808,8,2023-05-20,
21809,21809,9,2023-05-21,
21810,21810,10,2023-05-22,
21811,21811,11,2023-05-23,
21812,21812,12,2023-05-24,
21813,21813,13,2023-05-25,
21814,21814,14,2023-05-26,
21815,21815,15,2023-05-27,
21816,21816,16,2023-05-28,
21817,21817,17,2023-05-29,
21818,21818,18,2023-05-30,
21819,21819,19,2023-05-31,
21820,21820,20,2023-06-01,
21821,21821,21,2023-06-02,
21822,21822,22,2023-06-03,
21823,21823,23,2023-06-04,
21824,21824,24,2023-06-05,
21825,21825,25,2023-06-06,
21826,21826,26,2023-06-07,
21827,21827,27,2023-06-08,
21828,21828,28,2023-06-09,
21829,21829,29,2023-06-10,
21830,21830,30,2023-06-11,
21831,21831,31,2023-06-12,
21832,21832,32,2023-06-13,
21833,21833,33,2023-06-14,
21834,21834,34,2023-06-15,
21835,21835,35,2023-06-16,
21836,21836,36,2023-06-17,
21837,21837,37,2023-06-18,
21838,21838,38,2023-06-19,
21839,21839,39,2023-06-20,
21840,21840,40,2023-06-21,
21841,21841,41,2023-06-22,
21842,21842,42,2023-06-23,
21843,21843,43,2023-06-24,
21844,21844,44,2023-06-25,
21845,21845,45,2023-06-26,
21846,21846,46,2023-06-27,
21847,21847,47,2023-06-28,
21848,21848,48,2023-06-29,
21849,21849,49,2023-06-30,
21850,21850,50,2023-07-01,
21851,21851,51,2023-07-02,
21852,21852,52,2023-07-03,
21853,21853,53,2023-07-04,
21854,21854,54,2023-07-05,
21855,21855,55,2023-07-06,
21856,21856,56,2023-07-07,
21857,21857,57,2023-07-08,
21858,21858,58,2023-07-09,
21859,21859,59,2023-07-10,
21860,21860,60,2023-07-11,
21861,21861,61,2023-07-12,
21862,21862,62,2023-07-13,
21863,21863,63,2023-07-14,
21864,21864,64,2023-07-15,
21865,21865,65,2023-07-16,
21866,21866,66,2023-07-17,
21867,21867,67,2023-07-18,
21868,21868,68,2023-07-19,
21869,21869,69,2023-07-20,
21870,21870,70,2023-07-21,
21871,21871,71,2023-07-22,
21872,21872,72,2023-07-23,
21873,21873,73,2023-07-24,
21874,21874,74,2023-07-25,
21875,21875,75,2023-07-26,
21876,21876,76,2023-07-27,
21877,21877,77,2023-07-28,
21878,21878,78,2023-07-29,
21879,21879,79,2023-07-30,
21880,21880,80,2023-07-31,
21881,21881,81,2023-08-01,
21882,21882,82,2023-08-02,
21883,21883,83,2023-08-03,
21884,21884,84,2023-08-04,
21885,21885,85,2023-08-05,
21886,21886,86,2023-08-06,
21887,21887,87,2023-08-07,
21888,21888,88,2023-08-08,
21889,21889,89,2023-08-09,
21890,21890,90,2023-08-10,
21891,21891,91,2023-08-11,
21892,21892,92,2023-08-12,
21893,21893,93,2023-08-13,
21894,21894,94,2023-08-14,
21895,21895,95,2023-08-15,
21896,21896,96,2023-08-16,
21897,21897,97,2023-08-17,
21898,21898,98,2023-08-18,
21899,21899,99,2023-08-19,
21900,21900,100,2023-08-20,
21901,21901,101,2023-08-21,
21902,21902,102,2023-08-22,
21903,21903,103,2023-08-23,
